16384 133949
0 394 -9.92729576535699
0 396 8.100308528843097
0 397 1.233890081695197
0 402 8.69710811870803
0 406 -7.278900803133093
0 419 -1.0173446740210075
0 420 -2.1170813048281323
0 421 -7.613767039753312
0 427 -0.20194612248097776
0 428 1.5769865634995242
0 450 9.366149821136936
0 452 3.7963140161125075
0 464 -3.2439072238895434
0 469 8.30190244775077
0 471 4.533326668314498
0 480 4.142975143546453
0 512 1.9651076280414248
0 514 9.80021570564547
0 518 -3.646201818024095
0 520 6.588840387290432
0 521 4.4726550806280425
0 522 -4.357904546438012
0 524 9.311804340331598
0 528 -8.56363177908402
0 534 -8.285149994096333
0 535 -0.455517219846131
0 536 2.8007392190894045
0 538 1.0044121418806835
0 546 9.791281850350085
0 548 7.726266560795377
0 551 -6.516184791123956
0 553 0.1143075759243306
0 554 -3.505127447179297
0 560 2.558784060126605
0 561 -9.093001243692186
0 562 -1.9591799992840535
0 576 -9.498627427903193
0 578 4.8083975316145455
0 595 -5.04814123331774
0 600 6.940422992197753
0 613 -1.3393653891895152
0 642 8.668485056152054
0 643 -6.953898210824933
0 644 7.832320277251686
0 645 -9.20745613376906
0 651 -3.5821575684452434
0 660 -6.35143483050185
0 673 -1.7430153721446668
0 674 1.6651186400662787
0 704 8.804093375167199
0 705 2.967336861312475
0 716 4.057192830957732
0 720 9.875762845388046
0 724 7.793179595016799
0 738 -6.674746818255077
0 768 3.2143993642389805
0 771 -1.087953380664846
0 772 -8.146431952788877
0 779 -4.536651613888278
0 802 -3.776523888190331
0 816 4.8421155666148685
0 818 -9.206016761784905
0 832 -6.331040989997101
0 833 -9.442029896626476
0 834 9.25048876391822
0 845 -1.4418028942311558
0 857 -6.6834525967212794
0 883 4.120111571737041
0 920 0.051827320952089195
0 928 9.589048573657244
0 932 6.843817793609489
0 1023 -9.021772709329865
0 1024 5.6083070902219205
0 1025 9.152664187791398
0 1027 -3.165605614374707
0 1031 -6.430095145828472
0 1033 1.1659682474985278
0 1037 7.8274364798854315
0 1040 -1.1610298269053416
0 1041 -1.7347983094867274
0 1042 -9.386389973840586
0 1043 3.917136182018746
0 1056 -8.04070584343118
0 1057 -4.507369692273253
0 1059 -6.7930549116742895
0 1060 -2.51743557373318
0 1065 7.728798710686803
0 1088 0.8029000730283098
0 1089 -0.13232801788969617
0 1091 4.230710088806697
0 1095 4.908519171843004
0 1128 -9.142127240777267
0 1130 3.3991955275367474
0 1131 -4.758746072719886
0 1151 5.391036306176995
0 1153 -8.599700082691704
0 1154 -0.43814546169347324
0 1155 0.8228125901916794
0 1160 2.9880664633508793
0 1166 2.895797603415657
0 1172 2.4645014103960925
0 1192 7.48429218212091
0 1196 2.222957365200429
0 1198 -5.88284902041994
0 1201 -5.283395994537223
0 1207 -1.3293820634721563
0 1226 6.969342351761952
0 1230 -3.3510510557227473
0 1239 5.675361642937574
0 1248 2.416604187059942
0 1280 3.515311562423305
0 1283 -2.812842229307888
0 1285 5.590800142584563
0 1287 7.1533992565865
0 1292 -0.7880602718282361
0 1295 -2.2485505181069243
0 1296 4.921282514052409
0 1313 2.875268107709763
0 1318 5.910287307186472
0 1336 5.1385563940779235
0 1386 7.72153737938708
0 1408 -9.19699075812037
0 1409 7.852400840891882
0 1411 5.516895834507487
0 1412 -4.807438143388598
0 1449 1.444365539543572
0 1473 -8.031475272396843
0 1479 2.1514047693774394
0 1480 -6.024019864187762
0 1508 4.043865374055626
0 1515 -1.376410535574129
0 1540 2.8218928122460376
0 1549 -2.747491826274535
0 1555 -9.77473421997514
0 1557 -1.1285245233547982
0 1565 -9.00314830371167
0 1572 -2.388502004235125
0 1599 -0.7423987251483943
0 1608 -9.709102127157665
0 1617 8.817270905182802
0 1631 -4.726888540840033
0 1638 6.346563000335344
0 1639 1.2226922586244466
0 1665 -1.5276610085168851
0 1679 5.586867545180294
0 1680 -6.113039352684675
0 1683 -1.7481257884851846
0 1695 -5.374055260102706
0 1698 6.529503600450671
0 1740 8.078417707925915
0 1749 9.787944851439722
0 1799 9.67182822675468
0 1803 -9.901649179519696
0 1815 6.935689351888183
0 1828 -8.564881303328209
0 1859 -0.4001070124570649
0 1888 -3.7429427227627032
0 1924 -8.379587220418127
0 1925 -0.582212559343871
0 1937 -3.085140311205768
0 2005 -1.3987499772677978
0 2011 7.96682105209922
0 2047 2.1949603782472913
0 2048 -1.6329020491548043
0 2049 -9.587595269457669
0 2052 -5.183976240548254
0 2055 -5.424169544532511
0 2056 -8.379546303228224
0 2059 -2.172611337101582
0 2064 5.875306287425202
0 2065 -1.9789451819414712
0 2079 0.4095924056511091
0 2081 -5.726451357418272
0 2088 -6.544406175340662
0 2093 2.4160392495141636
0 2096 -7.113219227804923
0 2110 -2.612702856294935
0 2111 -2.0551400504106043
0 2112 2.5004130251652192
0 2115 -7.219130852279045
0 2123 -4.682925576842514
0 2128 0.3042693820789051
0 2135 4.386776518625428
0 2155 -0.46673313029946684
0 2176 -4.842640208544122
0 2177 -5.176668278520566
0 2185 -5.5679533872305225
0 2195 -1.9186181227159445
0 2237 2.207149655881466
0 2259 4.108186065655593
0 2264 1.4714364695011675
0 2275 -7.351394195624157
0 2288 -7.597948096570352
0 2297 2.7564575601469254
0 2305 2.2778035163905592
0 2307 3.5175266412185557
0 2321 -1.5627212883628907
0 2325 -0.8306007910999647
0 2370 0.1429495255233384
0 2381 -1.7727756306412203
0 2383 -0.66673043907657
0 2388 -1.7415546589181865
0 2397 9.45901613131323
0 2399 -9.124476110170887
0 2440 1.3576333191955925
0 2448 -2.202862821731147
0 2450 -1.4497644901344984
0 2455 -3.9725959852675334
0 2464 3.7087400341603995
0 2479 9.21085314869471
0 2497 -7.182831026050691
0 2503 -9.87635779010211
0 2551 2.6717917784984344
0 2561 6.591150161823094
0 2562 -5.326435483444012
0 2582 -7.212168472359666
0 2585 0.16507710103899953
0 2591 3.46082673895031
0 2603 -1.5528887515122527
0 2628 -8.42379775073585
0 2634 -7.964791579919446
0 2643 5.413652351560142
0 2647 7.681250898884183
0 2657 5.383445686751585
0 2665 -3.765889015192929
0 2688 -1.9448594120118834
0 2690 -0.7469137251054754
0 2717 1.6165698970511428
0 2720 -7.445282673079303
0 2728 9.931776516967957
0 2737 -9.575584942225356
0 2753 -9.53547679145402
0 2759 -9.706453292972494
0 2766 -9.355468238776583
0 2787 -8.546543954911144
0 2833 -3.875650855603743
0 2848 -7.406106159325425
0 2868 -5.509787364562239
0 2872 2.7899978879298004
0 2927 -8.309494775067932
0 3017 4.422268227750532
0 3027 2.883189243213982
0 3071 3.388798610940821
0 3072 -3.6527663531887917
0 3074 6.944588371876833
0 3078 -1.4974436418439545
0 3082 2.969216741157174
0 3092 -1.8470928452772366
0 3096 5.326710299875499
0 3097 -1.708050188340053
0 3130 -2.546790618928676
0 3133 2.199144659688306
0 3154 -4.731291736142966
0 3167 -2.039202422143191
0 3169 -1.932041295705055
0 3181 -6.1440272574845745
0 3200 -2.8210949549368936
0 3203 8.462983315369115
0 3207 -9.790601605457638
0 3208 -7.69115790762585
0 3219 -1.973239188330954
0 3240 7.766489910353126
0 3263 -5.217251155342437
0 3283 -3.404772534322376
0 3286 7.624669750195672
0 3297 -0.19334960221861586
0 3299 4.622344345506571
0 3328 7.001114589433783
0 3336 3.5889592729962754
0 3339 -0.43376591434295264
0 3351 -6.1301007409037345
0 3360 5.611435993538587
0 3364 4.453557797883544
0 3382 -1.278432996374388
0 3391 0.5530684971950315
0 3393 -4.228836859718612
0 3443 8.316186782683904
0 3475 7.121065301984558
0 3515 -1.9353256873248252
0 3535 8.284094310479581
0 3545 0.8154166964632292
0 3586 4.070742220104773
0 3592 -6.55236088446848
0 3599 6.998016193360137
0 3643 9.548876987593243
0 3647 4.111650454465591
0 3651 3.760493931543971
0 3682 -3.3738524847870233
0 3728 -5.330403405421986
0 3839 0.6228594115201975
0 3932 -0.4114338850850334
0 3987 8.191756930804985
0 4064 -1.6077704235151842
0 4095 -6.79704582583772
0 4096 1.6258781042843964
0 4098 9.849269148222376
0 4099 -1.8020877511140512
0 4103 7.598378770450257
0 4105 -4.4076071508353065
0 4114 1.962735821627497
0 4115 4.134962200831353
0 4119 5.826910468387963
0 4120 7.0776997748159864
0 4129 -6.248777569457891
0 4134 -8.71801406056316
0 4142 7.145319491433064
0 4144 -7.286212301619863
0 4145 0.02453731858225794
0 4150 -3.97312671446363
0 4159 9.91545669833027
0 4160 5.5223799353481855
0 4168 -3.4287738127597116
0 4183 -5.0724074581298195
0 4193 -3.573664969063122
0 4207 -9.112143008788273
0 4216 5.401193744382676
0 4223 6.518688754982524
0 4224 -5.531846649580232
0 4226 1.4931803590569395
0 4227 1.9684600574587954
0 4236 -9.58838294467186
0 4241 -3.4374149044000717
0 4257 8.521875841264322
0 4260 -6.872860145803285
0 4263 5.397434439399083
0 4271 2.4140797988601186
0 4288 -7.010650680233724
0 4295 -5.183065926690402
0 4321 6.858319177117167
0 4323 -4.059796558042401
0 4334 7.1498415343227
0 4335 -4.386976728453651
0 4360 6.146822146306299
0 4367 7.604261079328374
0 4391 -5.847381744513749
0 4403 9.199394274411976
0 4419 9.73862401399153
0 4437 -2.4374559078631064
0 4450 -3.3718000027340462
0 4452 0.513364063774322
0 4463 6.697458184890955
0 4475 5.99502753091901
0 4480 3.342627520862603
0 4483 -0.980438354202029
0 4536 -9.396547791095394
0 4559 -6.616425414648042
0 4567 3.6753645920076323
0 4575 -4.486845521150771
0 4598 5.9722930557723934
0 4607 6.669710391108595
0 4615 9.333053669091306
0 4623 9.441823534595095
0 4630 -6.482660115567165
0 4633 3.3838823474742945
0 4639 0.5915666745555921
0 4644 9.28044256244829
0 4651 -7.223654239420085
0 4664 -1.8554006442824793
0 4673 -9.205540886939268
0 4687 7.874188001758345
0 4688 7.820138570627467
0 4702 -1.5399603743716224
0 4706 -0.24865280034967796
0 4715 -2.0477816983330825
0 4737 9.07182764243186
0 4738 -6.530480629799746
0 4740 -4.69673427261847
0 4745 -4.4079342114889535
0 4760 5.309831594785489
0 4761 4.070849463829953
0 4764 -7.9264827907025985
0 4794 -9.841317649351975
0 4818 -7.442717524385875
0 4864 2.181034320303617
0 4866 -0.1370634381081821
0 4867 5.494236073241979
0 4896 0.15865527972148286
0 4914 -2.4343270353773994
0 4928 -9.059376587582687
0 4992 3.8055002498340613
0 4993 1.0146687171207738
0 4996 4.2289414892114365
0 5010 -6.240830058924002
0 5066 -5.713018253886595
0 5071 -3.2193271290230596
0 5105 3.8563572498126426
0 5119 9.544577247738964
0 5125 9.123969040943376
0 5127 -1.3176445303437507
0 5131 -4.039423191195278
0 5136 -0.6533036594108736
0 5147 -9.645367612053608
0 5153 -9.21899730692326
0 5162 0.8332975772748874
0 5167 -8.330686750662949
0 5180 5.436150786082056
0 5189 -3.7441603751864942
0 5192 -0.452632230530682
0 5222 9.537986176903633
0 5224 8.345561797726813
0 5233 7.872262503875675
0 5248 -6.056257458356318
0 5252 7.774955709237407
0 5253 -5.310909203750549
0 5255 -4.5349132860090124
0 5263 -9.502669292162446
0 5268 7.404994196030657
0 5281 -3.1460791256074376
0 5282 -8.0504512495995
0 5285 6.584705624339438
0 5295 8.07034814158877
0 5297 8.599226851165295
0 5305 -7.2253290581802165
0 5318 -0.31854544433058507
0 5371 -3.99407489474304
0 5377 3.2120779692130412
0 5379 -3.723305063667275
0 5396 -5.37183414536983
0 5472 7.060659467982017
0 5504 -3.4254029003679687
0 5506 -8.577971454788653
0 5537 1.045164521052829
0 5541 -4.513922803469934
0 5648 -5.763224538310121
0 5673 4.338933009083689
0 5679 -8.339194928938372
0 5775 2.352791201334794
0 5797 -9.43066319350895
0 5798 3.596441610317129
0 5804 -1.9719028871666495
0 5888 6.145093734456687
0 5891 -1.2888994305298862
0 5893 9.263176163222909
0 5894 3.2386402076424012
0 5920 1.8019193915763694
0 5921 0.8915049165620577
0 6016 9.622462430898118
0 6018 -0.6752665114760585
0 6080 -6.2947787218056135
0 6143 -4.344979168384208
0 6144 -0.1681071517745174
0 6145 8.280405596825368
0 6149 -4.298255933021345
0 6153 -4.340388425118162
0 6156 -9.538168331369398
0 6159 3.708455764969127
0 6161 -3.5824173979620415
0 6164 1.5000604240582298
0 6180 -0.7916997517183795
0 6190 0.5349577269180301
0 6207 -3.474559745657471
0 6223 3.6274941755750554
0 6240 3.588949899787849
0 6245 2.72837021040419
0 6267 7.737291738196099
0 6272 7.239811718746264
0 6273 -9.156178082737625
0 6280 2.3677146118729713
0 6303 -6.389772961256042
0 6306 -7.225721836167429
0 6335 5.004126657244905
0 6360 6.358594382962675
0 6399 -4.853454892967621
0 6400 -3.2588118582556724
0 6406 6.10177087082748
0 6439 -9.122312926015743
0 6441 9.424081079086424
0 6463 -9.305646325606451
0 6522 -0.041176328355280845
0 6532 -8.696210979401872
0 6539 -8.018416179507884
0 6561 -0.8532577897289109
0 6563 8.663340816953994
0 6567 8.982241809598442
0 6582 -9.991861827453612
0 6592 5.865167219397026
0 6655 -4.145828086692996
0 6688 4.7293406877779915
0 6719 -8.3366669359337
0 6728 -4.775182785010596
0 6768 8.755183333946334
0 6793 -5.222699504348709
0 6805 4.9139340955331825
0 6854 6.181419785145884
0 6860 -1.1754086011045537
0 6911 2.415387974846549
0 6975 -6.7248531829529234
0 6986 -9.967003773155543
0 6992 -7.381629333613811
0 7007 2.7671108779561884
0 7052 0.7059319308135432
0 7172 8.146112862836048
0 7175 -8.290446994883299
0 7181 3.997664672641548
0 7202 -5.605610780590721
0 7232 7.706993285822055
0 7233 6.568866188165291
0 7237 -2.7376389637964182
0 7296 -3.0570689779221922
0 7347 0.21647512944006309
0 7412 -7.417893441902876
0 7428 7.666681652926023
0 7489 7.250713976628553
0 7552 1.8065417437534954
0 7572 6.730359423261593
0 7681 4.679486941468593
0 7685 -1.6236315918637487
0 7815 -8.325156001607452
0 8039 -5.332371984800657
0 8191 -5.860419759981701
0 8192 4.0623124617477515
0 8193 -8.502867709620807
0 8194 1.4350192260691657
0 8196 -2.5835802121054225
0 8198 -3.0066353603462765
0 8200 -0.3025416827356544
0 8205 9.581470060436065
0 8211 -7.490069236347514
0 8213 4.437893528423995
0 8214 -1.7527598377948355
0 8221 7.109333415842002
0 8223 9.5693949850159
0 8224 -3.795234564236816
0 8226 4.854209213965095
0 8227 -4.953383719934605
0 8239 -8.063571921027332
0 8249 -9.368382902774897
0 8251 0.47516254390154344
0 8254 6.179930215208309
0 8259 4.182967218088638
0 8263 -0.7918902845547606
0 8274 2.1733382661654908
0 8281 6.574419990014782
0 8287 -3.089881093868989
0 8290 9.212284573389141
0 8292 5.708060604403615
0 8298 6.215658827062963
0 8304 1.4948324813790492
0 8319 -7.9003640034003775
0 8322 -2.0238386990245
0 8326 0.43736832890230914
0 8341 -5.381859953436816
0 8345 -8.03737861664121
0 8346 2.088980827497437
0 8352 2.586691910108776
0 8356 -2.882197715637993
0 8364 -2.9387888013136987
0 8367 6.449769582850532
0 8404 -5.134153868421489
0 8416 1.4977466204082255
0 8443 6.309571957093372
0 8447 -4.7710772903285665
0 8455 6.758600865705269
0 8458 -2.499731668492431
0 8463 9.735504517657134
0 8471 -8.190054610776091
0 8481 -7.656469177572507
0 8496 -3.8881866448636027
0 8509 2.2447481137383622
0 8544 -7.0020106307601315
0 8563 -2.146007158368402
0 8581 -1.1426823796215366
0 8583 -6.287124404001707
0 8585 -3.6591216355373994
0 8609 0.6528910061371445
0 8613 -5.320785902023779
0 8641 1.1839056388002849
0 8703 6.489827981835095
0 8704 -4.2755910666690955
0 8705 -5.248262111165822
0 8720 -9.4662614315516
0 8722 0.40236856262861664
0 8725 1.905825531243936
0 8727 5.501467788267416
0 8738 -6.690479811235102
0 8744 2.3625629227885003
0 8752 -7.993289858453066
0 8757 3.655281321551257
0 8758 -9.822378211678057
0 8762 -8.873023826849666
0 8771 -3.9782450863617065
0 8794 -4.075477767629556
0 8820 7.930788117492902
0 8832 8.483711556217244
0 8834 7.908251923447274
0 8835 -9.316324829532707
0 8842 -2.305643072690142
0 8848 9.34964552114285
0 8875 -2.326268524032451
0 8903 6.975498713941061
0 8915 -5.977831967019879
0 8918 -3.613256940314118
0 8959 5.6404025938302915
0 8968 -4.216019756386995
0 8970 -9.481700245545472
0 8975 -6.549963034883717
0 9024 5.427994870714281
0 9055 -1.0206571443980668
0 9122 0.8207150804285703
0 9129 -9.885381294102505
0 9140 -6.788422250806101
0 9154 -5.141375270841233
0 9192 8.021433502359315
0 9194 1.309714458995737
0 9215 0.1381169789380987
0 9231 8.015216480928519
0 9233 -6.020979256437682
0 9235 -8.091297321147193
0 9240 -5.710365423277808
0 9245 -5.938409143007803
0 9250 6.749512784146894
0 9263 0.913958971846272
0 9291 -3.6854391319645092
0 9295 8.401423353661318
0 9310 -5.362334076361146
0 9334 -3.266064758117335
0 9345 -8.401849213436472
0 9376 -0.3768730671625633
0 9385 -4.6026119355174355
0 9388 5.507775771936403
0 9389 -3.6335401053983425
0 9411 -4.442189908326588
0 9457 7.54324428927799
0 9476 9.924251942105986
0 9496 -7.525555755616957
0 9520 -7.000132198668549
0 9546 4.776079559516672
0 9572 -3.5946151079562494
0 9576 -4.267636045636058
0 9577 -6.463416740648462
0 9583 -2.2084941896899597
0 9602 4.347103238609742
0 9684 -6.434032749674234
0 9728 -5.8488638843075496
0 9743 1.0538388491296935
0 9759 1.2625675808353858
0 9761 5.957389267780549
0 9817 9.177492771411242
0 9820 -9.332005082800583
0 9856 2.23266384670805
0 9872 -1.082408157604478
0 9920 -3.9718852627775387
0 9927 -4.86193925626816
0 9992 4.715182921239698
0 9994 -2.274167440363499
0 10135 -3.3952861484291486
0 10145 5.650159301986388
0 10240 -3.1121228777083187
0 10242 -2.1638607174825664
0 10244 0.22742024111718884
0 10245 4.502790909120549
0 10249 5.077841314876373
0 10251 7.201725706850148
0 10256 4.80601284728907
0 10273 1.8904238518347931
0 10274 -4.18526924435305
0 10292 -5.389463405020825
0 10335 -8.776380299299564
0 10343 4.6772607519905645
0 10348 -6.35726130454853
0 10356 5.542902209461431
0 10377 -1.08376472795128
0 10389 8.429295770394617
0 10432 9.1428306279902
0 10439 -0.003233707607463998
0 10464 5.7892401897338175
0 10472 -3.012256610946052
0 10495 8.791219366622009
0 10496 2.5115301974338387
0 10511 -4.475686765286109
0 10521 3.242808207708558
0 10528 -1.0826770264222496
0 10529 -8.912457603178364
0 10547 0.601814276772398
0 10560 2.476982089456474
0 10561 1.2007346486294228
0 10595 -9.336577716556508
0 10608 4.21781825193243
0 10624 -1.4187340392426844
0 10626 -2.69193959038728
0 10630 -2.409646355493143
0 10663 -0.6990827410412326
0 10735 -6.908925999242301
0 10793 -6.437694482326899
0 10796 -8.38949842823447
0 10819 -2.092135866527909
0 10903 -8.345082122344099
0 10912 -8.97103229950724
0 10913 2.1308540209858684
0 10917 7.084173703446652
0 11008 0.6871171242149856
0 11012 1.7316850782170476
0 11109 -7.798531701071834
0 11150 -5.636025423096269
0 11263 -4.477282102405051
0 11268 0.5079506486673164
0 11345 1.0920484753976911
0 11427 -0.9467403565882933
0 11441 -5.5211831132982265
0 11498 6.82241746072577
0 11521 3.7466284117168858
0 11556 6.651040414872295
0 11775 -8.77517429799417
0 11840 6.552328289823755
0 11850 3.6585743579183667
0 11864 0.1478583259507893
0 11881 4.431317042616758
0 11906 -5.498129645829762
0 12041 9.718566241266103
0 12287 -0.21820463710491467
0 12291 1.7392475400632446
0 12292 1.2543528745846917
0 12296 -2.788078685665165
0 12297 7.389590608305401
0 12299 -1.0011946423703062
0 12303 1.2869539115747841
0 12309 -6.043834259650678
0 12322 9.808329776824081
0 12327 -4.018709567082861
0 12341 -2.209067162167811
0 12354 -0.30620348629974536
0 12360 -1.4600178359720868
0 12365 0.533951211672619
0 12371 -9.0022676138933
0 12373 1.3295066151573423
0 12379 -7.284447688452089
0 12392 2.5072628841950095
0 12404 0.814353012352866
0 12428 0.0856833848680374
0 12473 0.9791314494095023
0 12482 -9.7009138373169
0 12484 -3.2889887204147357
0 12523 -7.416567753033116
0 12543 8.36386875058243
0 12551 -5.774914255213992
0 12553 -7.280946858268688
0 12554 5.581967786830207
0 12565 -4.411267204759701
0 12625 7.385801780186917
0 12663 -0.7192346871192594
0 12680 0.7011761733388227
0 12699 7.257410271555415
0 12704 -3.5173962273126484
0 12816 3.3480012478725136
0 12820 3.7626476392650794
0 12834 -7.9426367797566915
0 12844 9.608172170439722
0 12847 4.103438097525892
0 12851 8.831195719031971
0 12886 -6.386382621181259
0 12927 2.9473865038390983
0 13000 4.685874798020613
0 13056 -8.781826755084193
0 13075 -7.790047800718258
0 13088 5.519607241891132
0 13094 7.379042521350357
0 13263 4.248848168599464
0 13313 6.742965824717558
0 13333 8.152316127988591
0 13417 -9.079085981032017
0 13509 5.095658493845491
0 13515 6.9230176607634455
0 13519 2.0027847326099852
0 13591 5.655247140850111
0 13637 1.7384686200646833
0 13824 -8.235261353536956
0 13889 0.9825614233622417
0 14021 3.056148775323326
0 14087 -1.4835917120459534
0 14088 -5.24002358365556
0 14114 -0.2705935683377554
0 14163 8.186306118479571
0 14339 3.3424762192953636
0 14356 -5.670398946548978
0 14362 -8.788494922709651
0 14397 -7.8991987075809185
0 14402 1.6321287656287726
0 14423 -8.65121169204217
0 14441 -5.347577961122956
0 14571 -9.656851305598096
0 14672 -7.157719042337747
0 14708 2.0822503008353
0 14710 -8.169637880801284
0 14715 0.5830704298636551
0 14720 -6.174229096011377
0 14847 3.955390915184134
0 14899 4.3492849459890195
0 14939 0.18740453467130003
0 14944 0.17742027584177578
0 14960 6.7615460558920475
0 14979 -5.690029534158835
0 15012 3.684616909391254
0 15056 -3.10430560183355
0 15295 5.326515636667381
0 15359 4.205862750004144
0 15362 -0.33680970589220927
0 15375 -2.473913722096963
0 15377 2.015575702026588
0 15381 -3.1978417282157645
0 15391 -8.30436092164999
0 15405 6.255569841623945
0 15891 -6.994403155740478
0 15923 8.146645404331426
0 16018 8.11084423796343
0 16038 -3.014981206085112
1 3 1.1459427923224403
1 5 -6.605216655559256
1 6 -5.95271049135418
1 8 -7.5049762849795165
1 10 -3.4486349499960456
1 12 1.9082610344477828
1 16 -1.2428337917667793
1 18 -6.4459251076794395
1 22 9.89708256219106
1 24 6.1747016379015385
1 26 7.947309099356133
1 28 1.118869483590073
1 32 -0.9108961473706856
1 39 -7.141235523654476
1 41 7.857968005933355
1 49 9.211674128264026
1 53 3.8426887519231734
1 61 -3.336565798934446
1 67 -8.268109548772156
1 68 -7.17282598563693
1 70 -1.2618371869112721
1 77 6.2666611365268885
1 83 5.024402536404018
1 85 5.910394874011541
1 88 -4.235151832018329
1 96 -8.62076412118869
1 99 2.9393753934135916
1 104 -5.925166946677205
1 109 -0.20183148698386155
1 116 -4.502591955929461
1 129 4.087552672458051
1 136 -9.834774368876683
1 137 -1.1547125143291215
1 143 -5.673863663455241
1 144 -7.2215634650431015
1 152 5.372336263101442
1 158 1.8635622060904904
1 162 1.4912555300576198
1 192 -2.808853181157616
1 213 -0.40641048246089184
1 228 1.246546327496647
1 229 4.739879399026741
1 230 -1.9839589802172082
1 256 -1.9241220340265297
1 262 8.603682667001511
1 263 -0.6268603271842608
1 273 -5.030871877628751
1 274 -2.683493110865303
1 277 -7.642188811514528
1 282 -2.4348802531142493
1 288 -4.979716397406602
1 290 4.385537423532192
1 291 0.23168698315629754
1 296 -9.150703667733207
1 344 -0.786632733632036
1 345 -9.070193901204567
1 362 -9.75880416353295
1 384 -0.273719436777359
1 389 -6.249198667523473
1 409 2.430611842193313
1 416 7.3306476807983
1 420 -8.691040499535482
1 450 -8.64960094765756
1 482 -6.729617850134455
1 499 4.40717756039345
1 514 5.969142959658427
1 516 0.7307505312721947
1 518 -5.4546872838075755
1 519 -1.3013561026959977
1 520 8.681723978327813
1 530 -4.19110209220465
1 536 1.522992381551191
1 542 8.368804676268699
1 544 -5.528657442145295
1 560 3.705962418363475
1 580 2.3700388933278553
1 584 9.957150316711996
1 641 3.9920435704433856
1 652 -4.9767847510978935
1 768 -3.640349381529968
1 775 -8.607688608883326
1 800 -2.1130922624543746
1 803 -9.150405976404617
1 804 7.94677840039768
1 809 -7.706389253527308
1 813 -7.205878173416207
1 868 -6.395127467402125
1 898 -8.391224951072338
1 910 7.703230476787716
1 912 9.094449278910886
1 960 0.3403067220324587
1 1023 4.006827815953102
1 1024 4.7508264538231835
1 1025 -2.3019531749434314
1 1028 0.4609704498925087
1 1039 3.6238150444213986
1 1040 -3.186752925294531
1 1047 -2.402905808430993
1 1050 -0.8296644556209891
1 1055 -3.4372550905557597
1 1056 -2.691239555720573
1 1058 6.823092337292479
1 1059 -5.937742960444625
1 1069 -7.444164035619652
1 1091 -2.020094634057232
1 1095 3.140989304234086
1 1158 3.4556270892848246
1 1179 -3.205787422766136
1 1183 -7.072626213854145
1 1184 -7.390419395698517
1 1191 -6.564267591489696
1 1192 2.2926073734351
1 1232 5.025244572487482
1 1263 1.1749918444127374
1 1279 -0.4049009762858482
1 1300 8.047775915374874
1 1311 -1.737507466239025
1 1329 -3.0275660971325085
1 1360 -3.3212106038704814
1 1368 2.7273235348829505
1 1372 -7.006866642137695
1 1491 6.3523077590216666
1 1507 -8.317342197629856
1 1535 1.100806039552591
1 1536 -6.7982651844465884
1 1541 6.509845402413767
1 1542 7.3691794817066665
1 1584 8.526504293019844
1 1601 -1.2819555030788798
1 1655 3.7194533907008775
1 1670 -2.7564771102770402
1 1671 -5.8164600360735275
1 1703 3.276413127609601
1 1761 -9.732496532009598
1 1805 -1.2385360789402018
1 1889 -7.472597581471505
1 1912 6.732188023848572
1 2047 -1.038850030510206
