8192 6710
24	1572
24	2081
24	2098
24	2440
24	3096
24	3666
24	4098
24	6180
25	135
25	524
25	528
25	1760
25	2784
25	3169
25	6681
26	128
26	268
26	394
26	994
26	2090
26	6660
27	2094
28	254
28	2048
28	5149
29	1056
29	3859
30	868
30	3184
30	4164
30	6424
31	4321
31	4423
32	136
32	512
32	579
32	601
32	612
32	1451
32	2049
32	2058
32	2065
32	2162
32	3109
32	3201
32	3600
32	3722
32	4117
32	4650
32	5132
32	5552
32	7311
32	7448
33	656
33	2408
33	3592
33	5616
33	5706
34	596
34	2083
34	2129
34	2280
34	2659
34	3292
34	4358
34	6160
34	6240
34	7864
35	3152
35	4134
36	264
36	328
36	1634
36	1822
36	2260
36	2400
36	3457
36	4193
36	4381
36	4392
36	5862
37	17
37	27
37	67
37	1089
37	2079
37	4100
38	562
38	1037
38	3696
38	4130
38	5632
38	6020
39	1276
39	2213
39	3616
39	4621
39	7453
40	8
40	10
40	64
40	71
40	257
40	512
40	736
40	1044
40	1080
40	4096
40	4112
40	4611
40	4672
40	6280
41	32
41	128
41	550
41	1488
41	6211
41	7176
42	163
42	1834
43	33
43	263
43	4486
43	4500
43	7301
44	32
44	264
44	1103
44	4154
45	507
46	2850
46	4146
46	5321
46	6802
48	0
48	512
48	3403
49	32
49	1362
49	1706
49	2880
49	4417
50	1156
50	2133
51	1056
51	2386
51	3738
52	17
52	1165
52	4192
52	4193
53	257
53	513
53	4352
55	112
55	4111
56	160
56	245
56	415
56	545
56	1255
56	1990
57	1564
57	2448
58	1050
58	1378
58	4946
59	2467
60	144
60	264
60	336
60	1800
60	3678
61	1217
61	5121
62	5383
64	25
64	273
64	324
64	640
64	1418
64	1538
64	1940
64	2067
64	2581
64	4264
64	4424
64	4939
64	5066
64	5318
64	6241
64	6318
65	387
65	945
65	1024
65	1560
65	3728
65	6812
65	7316
66	69
66	793
66	1888
66	2901
66	4736
67	966
67	6948
68	18
68	136
68	4131
68	4508
68	6153
69	274
69	390
69	1617
69	1795
69	2597
69	3792
69	4125
69	4132
69	4632
69	4981
70	65
70	129
70	2625
70	3096
70	3250
70	4096
71	32
71	5202
72	48
72	69
72	347
72	2084
72	2505
72	3456
72	4388
72	4608
72	4688
72	7082
73	9
73	63
73	259
73	4619
74	576
74	1052
74	4232
74	4277
74	6682
75	4163
76	3605
76	4108
76	5144
76	6154
76	6293
77	3218
77	4121
77	5498
78	2321
78	2580
78	3672
79	60
79	1381
80	1043
80	1049
80	1264
80	2370
80	4402
80	5120
80	5179
80	5700
81	6
81	675
81	1074
81	2124
82	5389
82	6695
83	2129
84	528
84	1160
84	1569
84	1573
85	65
85	3340
85	6275
86	6729
87	2273
88	992
88	1056
88	1321
88	4356
88	4608
89	2410
89	3721
89	7833
90	395
90	4120
91	5218
92	212
92	512
92	2848
92	6178
92	6661
96	3
96	1042
96	1605
96	4112
96	4249
96	7283
97	2017
97	2146
97	2432
98	853
99	1126
99	4182
100	7
100	80
100	1732
100	3269
100	6144
103	4
103	4612
104	1218
104	1888
104	2049
104	2057
104	2179
105	5914
106	8
106	552
106	4264
106	6216
107	215
108	928
111	2152
112	192
112	233
112	360
112	3206
112	4153
112	5582
113	516
113	1077
113	4236
113	7431
114	5462
114	6720
115	2113
116	772
117	2588
117	7652
120	516
120	526
120	1040
120	2153
121	2373
122	5254
124	172
124	2060
126	194
126	4112
128	0
128	5
128	13
128	100
128	156
128	1281
128	1315
128	1536
128	2314
128	2945
128	3339
128	3384
128	3664
128	3793
128	4102
128	4641
128	4661
128	4694
128	4704
128	4842
128	5130
128	5196
128	5644
129	74
129	256
129	561
129	2403
129	3373
129	4138
129	4159
129	4471
129	4924
130	1
130	516
130	580
130	1088
130	1281
130	1408
130	2586
130	4164
130	5248
130	7205
130	8009
131	416
131	1134
131	1286
131	2244
131	5319
131	6405
132	263
132	355
132	601
132	1280
132	2182
132	2620
132	3186
132	3604
132	4272
132	4499
132	5154
133	768
133	5633
134	589
134	1579
134	1626
134	4736
135	4228
136	290
136	739
136	790
136	1252
136	1831
136	2064
136	3075
136	4673
136	5183
136	5968
137	70
137	210
137	1025
137	1050
137	2312
137	2368
137	2568
137	4111
137	5360
137	6932
138	199
138	4114
138	7555
139	3219
140	513
140	616
140	1102
140	2056
141	197
141	6853
142	21
142	70
142	1378
143	1548
144	22
144	1062
144	2128
144	2784
144	6069
144	6706
145	482
145	4165
145	8099
146	1064
146	2178
146	2701
146	4480
146	5332
146	6336
147	38
147	129
147	4224
147	5127
147	7112
148	24
148	964
148	1072
148	6027
150	20
150	24
150	1296
150	2217
151	2208
151	6112
152	2094
152	2667
152	4136
152	6144
153	70
154	4913
156	808
156	6175
157	2826
158	2258
160	656
160	3122
160	6304
161	777
161	5701
162	4708
164	154
164	534
164	4102
165	750
165	1609
165	4508
165	5387
165	5712
166	657
166	6508
166	7452
168	4306
168	4360
168	6656
168	7984
169	1096
169	5120
169	6720
170	6920
171	1009
171	1284
171	5136
172	1176
172	2469
173	80
173	4097
174	36
174	264
174	528
175	1128
175	3378
176	1335
176	4548
176	4963
178	1602
178	4118
178	4242
179	274
179	1060
180	90
180	292
180	1427
180	5271
180	5774
181	4108
182	6713
184	513
184	1122
187	2659
189	6146
190	2817
191	460
192	516
192	1350
192	2563
192	3216
192	4128
192	4161
192	5778
192	6145
193	1408
193	4249
193	4250
193	4676
193	8084
194	16
194	300
194	577
194	1249
194	2054
194	2433
194	3088
194	5393
194	5449
194	6089
195	2601
195	2834
195	4496
195	6408
196	194
196	306
196	4258
196	6669
197	4144
198	726
199	1077
200	56
200	196
200	2052
200	4426
200	4872
200	7429
202	1
202	1036
202	4992
205	325
205	6264
206	771
208	50
208	1112
208	1192
208	1280
208	4110
208	4162
208	4676
209	1552
209	4425
209	4954
210	88
210	5651
211	2093
212	2818
212	3072
212	4417
213	172
213	4353
215	5126
217	21
217	189
217	816
220	144
220	392
220	1667
220	5319
221	130
222	28
223	4661
224	115
224	288
224	533
225	71
225	1168
225	4152
226	50
226	876
226	1840
226	4097
228	1033
228	4456
228	5556
229	2163
229	3341
229	5145
232	901
233	4193
234	2890
235	7264
236	5130
240	20
240	1426
240	5483
242	1186
243	5944
245	4711
246	2672
246	4264
248	1024
250	3983
255	262
256	17
256	85
256	99
256	177
256	554
256	852
256	1130
256	1352
256	2080
256	2164
256	2305
256	2444
256	3072
256	5333
256	5443
256	5570
256	5752
256	6249
256	6309
256	7198
257	10
257	129
257	768
257	1042
257	1261
257	2451
257	3109
257	4192
257	4609
257	6425
257	6725
258	788
258	1040
258	1298
258	1324
258	1818
258	2417
258	2568
258	3972
258	4352
258	4368
258	4613
258	5656
258	6281
258	6563
258	7184
258	7953
259	2
259	132
259	1793
259	2265
259	4102
259	4396
260	16
260	64
260	128
260	250
260	380
260	1058
260	1074
260	1222
260	2112
260	7152
261	424
261	2176
261	3102
261	4362
261	6209
261	6357
262	6106
262	6158
263	1300
263	1946
263	3075
263	4749
264	9
264	66
264	105
264	120
264	140
264	528
264	845
264	1668
264	2371
264	3629
264	4568
265	1632
266	140
266	180
266	1058
266	1544
266	2146
266	4366
267	7074
268	15
268	68
268	192
268	2282
268	3074
269	4241
269	4984
270	75
270	3637
270	5052
271	754
271	2352
271	5396
272	80
272	1293
272	2125
272	4646
273	88
273	376
273	869
273	960
273	2070
273	3201
273	5524
274	1288
274	1544
274	4353
275	2470
275	2506
275	5890
276	693
276	774
276	1028
276	2597
276	3933
276	6700
277	327
277	2181
277	2944
278	194
278	384
279	1541
280	915
280	1046
280	2056
280	3074
280	4229
280	6656
281	384
281	1108
281	4684
282	4245
282	4304
282	5098
283	97
283	6292
284	352
284	1884
285	132
288	136
288	616
288	1348
288	2403
288	4182
288	4403
288	5252
289	1035
289	1106
289	2060
289	2216
289	2566
289	2574
289	2949
289	7813
290	6
290	4194
290	4354
290	4505
290	4661
290	6226
290	6230
292	321
292	2067
292	3464
292	5679
293	532
293	962
293	1793
293	2340
293	3141
294	1093
296	264
296	1024
296	2121
296	2128
297	579
298	2305
298	3609
299	556
299	6661
300	70
300	240
300	1173
300	2336
301	48
302	625
303	144
303	4096
303	6968
304	2158
304	3099
304	3208
304	3210
304	3296
305	5253
305	7553
306	6360
306	7384
307	296
307	2710
307	3207
308	548
308	1544
308	4455
310	852
310	6798
312	3014
312	3532
313	6356
316	7782
318	1807
318	4681
320	131
320	280
320	290
320	1027
320	1552
320	2337
320	2973
320	4363
320	6921
321	199
321	292
321	533
321	2133
321	2320
321	6656
322	73
322	136
322	4101
322	4803
322	5120
323	7706
324	8
325	2183
325	4610
326	704
326	1536
326	6160
328	4656
328	5315
328	6788
329	7587
330	4593
331	5133
332	1024
333	1344
333	1537
333	2060
334	512
336	1085
336	4176
337	6923
339	930
339	2496
339	2989
340	4129
341	82
343	418
344	12
344	257
347	1746
348	1141
351	166
352	384
352	706
352	2472
352	2592
352	5316
352	7374
353	4200
353	4330
353	7265
354	16
354	3188
355	718
356	4494
360	2138
360	2672
366	1160
368	138
368	2312
368	4249
368	5707
369	5248
370	608
370	1028
370	1473
370	6814
371	1322
377	388
377	4168
378	4120
380	2889
380	6185
382	146
384	1
384	528
384	2160
384	4356
384	4650
384	4689
384	7313
384	7428
385	34
385	4100
386	75
386	1184
386	4230
387	227
387	283
387	2098
387	2206
387	2229
387	2304
387	4289
387	6628
387	6769
388	50
388	4137
388	4268
388	5162
389	3089
389	5888
390	706
390	2088
392	150
392	418
392	1696
392	5153
393	544
393	2181
394	200
394	5376
394	5381
395	5184
396	256
396	1072
396	2818
397	520
397	1024
397	1445
398	3140
400	2114
400	4225
400	4372
400	7852
401	418
401	4400
402	80
403	129
404	2117
405	194
405	1026
405	1656
405	2095
405	2212
406	60
408	266
408	1281
408	1592
408	2562
408	6661
408	7618
409	1953
409	3380
409	4170
410	4178
410	4545
410	5238
410	6147
410	6684
411	1372
411	4100
414	44
416	353
416	1161
416	1872
416	2575
416	4163
417	16
418	16
418	1336
418	6504
419	1293
419	5222
420	6064
422	3080
424	272
424	5824
425	1480
425	6912
426	4388
428	85
429	296
430	2144
431	6920
432	2960
435	6928
436	132
436	1996
437	2387
438	85
438	644
442	520
443	2305
444	1711
444	4130
448	2882
448	4366
449	2280
449	4259
449	5218
450	657
450	2500
450	7044
450	7908
452	795
452	4757
452	6402
454	1030
456	400
456	2259
456	4368
456	7708
458	112
461	5004
461	6280
462	1024
462	2339
463	2236
464	665
465	65
466	2748
467	324
468	7170
469	5408
475	57
477	5046
480	2820
481	3640
481	5493
483	2596
484	1025
484	1121
484	1521
484	6195
485	898
487	135
487	912
489	4425
490	320
492	67
492	167
494	2336
494	6674
502	144
505	25
510	4493
512	6
512	13
512	66
512	151
512	200
512	217
512	577
512	1280
512	1664
512	3075
512	3202
512	4408
512	4876
512	5127
512	5256
512	6688
513	67
513	128
513	594
513	662
513	726
513	771
513	2102
513	2219
513	6414
513	6832
514	1037
514	1047
514	2304
514	3188
514	3829
514	4176
514	6176
515	1147
515	1294
515	2308
515	2580
516	359
516	2066
516	3471
516	4256
516	4512
516	4865
516	4996
516	6217
516	6898
517	50
517	4368
518	128
518	744
518	1578
518	2050
518	3074
518	4104
518	7492
519	1027
519	1620
520	2
520	116
520	155
520	711
520	2176
520	3040
520	3427
520	4417
520	4484
520	4613
520	6293
521	2069
521	6476
522	1556
522	1676
522	2106
522	3187
522	4104
524	47
524	136
524	257
524	836
524	1549
524	2052
524	2448
524	5376
524	7238
525	368
525	691
526	16
526	335
526	4772
527	1046
528	35
528	586
528	1424
528	1579
528	3336
528	3638
528	6176
528	6491
529	712
529	3729
529	5321
529	6167
530	308
530	3979
530	4134
530	4588
530	4657
530	4930
530	6544
531	768
531	2978
532	24
532	421
532	1158
532	4870
533	49
533	768
533	4624
534	1408
534	3332
534	4690
534	5384
536	304
536	562
536	1928
536	3282
536	5163
536	5720
537	4460
537	5152
538	150
538	1056
539	327
540	560
540	3082
540	3948
540	4129
541	49
542	6159
543	3488
544	133
544	1089
544	2057
544	2114
544	4410
545	1049
545	1195
545	2072
545	6519
546	608
546	2126
546	2708
546	2820
546	7473
547	24
547	154
547	412
548	3266
548	4175
548	5315
549	56
551	11
552	150
552	3115
552	5185
553	540
553	1035
553	5140
553	6157
554	596
554	2970
556	2178
556	2978
556	5996
556	6256
557	3010
557	6148
560	125
560	273
560	586
560	688
560	1291
560	3300
560	4168
560	4238
561	368
561	513
561	4145
562	2092
564	14
564	5250
565	1295
567	140
568	692
568	899
568	2176
568	5250
568	6403
569	64
569	5250
569	6960
572	2575
572	7922
574	1051
574	2177
576	68
576	480
576	1124
576	4129
576	7313
576	7548
577	1286
577	1878
577	4243
577	4378
577	6147
578	1282
578	2114
578	2497
579	32
579	928
579	1029
579	4380
580	406
580	3204
580	3754
580	4214
580	6784
581	1124
581	2343
581	4100
581	4361
582	89
582	4228
582	4966
582	5636
583	2650
583	5707
584	768
584	2828
584	4952
584	5368
584	7072
585	1665
587	3138
588	744
588	1024
588	2080
591	135
592	3008
592	4869
592	7808
593	4112
594	226
594	1168
594	3590
594	4576
595	6780
596	232
596	1012
598	526
599	901
600	3506
600	4648
603	416
604	2628
604	3536
606	4384
608	2
608	290
608	3520
608	6225
609	1042
609	1376
610	80
610	4673
611	1092
611	5123
612	792
612	2155
612	4164
612	5155
614	4448
616	2
616	55
616	1333
616	1612
617	201
617	1258
617	2700
619	300
620	540
622	1025
623	4765
625	40
625	3137
625	4306
626	2244
628	1290
628	2308
628	4322
634	2214
635	1428
636	3622
640	26
640	1688
640	1793
640	2177
640	2296
640	6660
641	257
642	0
642	202
642	644
642	2825
642	4224
642	4420
642	4864
642	5140
642	5222
643	890
643	2390
643	6672
644	2052
644	3170
644	3328
644	4868
644	6353
645	4176
646	0
646	354
646	1154
647	401
648	1550
648	1600
648	4128
649	1378
650	6528
652	2568
652	4719
652	5333
653	1425
653	7180
654	4104
656	768
656	1109
656	4904
657	545
657	628
658	132
660	16
660	202
660	678
660	4418
663	1
664	2212
664	4113
664	5280
664	5381
664	5760
668	38
669	384
670	512
672	1587
672	1666
672	2098
672	2560
672	6936
673	487
674	2048
674	4096
674	6592
674	7337
675	4099
675	5074
676	2471
676	6758
677	852
678	640
679	6681
680	1036
681	4832
683	544
685	4163
688	706
688	1162
688	4160
689	782
690	41
690	4116
692	4294
693	4766
696	256
700	721
704	158
704	394
704	903
704	2844
704	6978
705	2689
706	4389
708	107
708	768
708	780
708	1168
708	1908
708	2157
709	33
709	7888
712	4119
712	4278
714	92
717	6410
720	128
720	1120
720	2048
720	7936
721	3925
721	6720
722	4724
723	159
723	1572
723	4738
725	60
725	5122
727	840
736	321
736	768
737	416
738	122
740	4155
740	4676
740	4943
742	2814
742	6360
743	7206
744	534
744	3274
745	2088
748	1034
752	2176
752	4609
753	1877
754	3360
761	715
761	1024
768	1
768	594
768	1152
768	1664
768	2308
768	3475
768	4826
768	7380
769	4746
770	4134
770	7560
771	128
772	66
772	158
772	351
772	424
772	1218
772	4600
772	4945
772	6300
773	1955
773	6190
774	408
775	4203
776	1
776	309
776	4788
777	1106
777	1296
777	1601
777	3912
778	5129
779	1281
779	3108
780	901
780	1601
780	4624
782	1216
784	5169
785	5236
786	3085
786	4488
787	769
788	2373
788	5169
789	2651
792	1590
792	2146
792	2257
794	576
794	960
794	4149
800	1
800	612
800	708
800	3648
800	4287
800	6574
801	2756
801	4505
801	6853
802	338
802	448
802	1031
802	3744
802	5266
803	72
803	3713
804	104
804	4248
805	1890
806	158
806	7952
807	1128
808	4
808	47
808	634
808	769
808	1168
808	6872
809	1280
812	128
812	776
812	4291
818	434
822	4769
824	1622
824	4163
825	5230
828	5682
830	42
832	388
833	4482
834	256
834	3843
835	3
835	384
837	6725
838	592
840	5682
840	6280
841	5945
842	384
843	4240
844	1080
845	2352
848	233
848	2498
848	4389
850	3505
853	339
854	944
854	4737
856	3684
857	936
862	1187
864	137
864	196
865	4620
866	5318
870	1204
872	260
872	320
872	5857
877	3233
880	2566
884	74
885	922
885	5131
886	193
886	390
892	2
892	13
896	4299
896	6202
897	201
897	1552
898	53
898	66
898	1311
898	2070
898	4675
898	5812
898	7241
899	295
900	1090
900	7297
901	4692
901	5220
904	65
904	72
908	1644
910	151
910	3881
912	4168
912	5385
913	7429
915	4928
916	7316
918	6276
919	1685
920	613
920	994
920	1065
920	4384
922	7184
925	136
928	3330
929	99
929	133
929	1637
929	2657
929	4224
929	7236
930	34
931	65
932	0
932	1424
932	4448
935	660
936	5576
938	4648
944	3347
948	5167
951	2560
960	516
963	1043
964	4368
964	4485
965	197
968	321
969	676
970	6
976	7192
977	1605
978	3137
978	3298
979	4564
980	1025
981	5153
986	7353
991	4137
992	558
993	65
993	2120
993	7845
995	4418
997	28
1000	3330
1008	1335
1008	2816
1008	3040
1018	4232
1019	105
1024	80
1024	150
1024	193
1024	297
1024	556
1024	1726
1024	2818
1024	3312
1024	3940
1024	4097
1024	4296
1024	4882
1024	5576
1024	6025
1024	6212
1024	6280
1024	6388
1024	6900
1025	96
1025	304
1025	310
1025	1045
1025	1568
1025	2055
1025	2160
1025	2561
1025	6944
1025	7192
1026	53
1026	1541
1026	1667
1026	2152
1026	2568
1026	4096
1026	6225
1027	528
1027	704
1027	787
1027	1062
1027	2484
1027	6866
1028	0
1028	530
1028	548
1028	3078
1028	3108
1028	4099
1028	4136
1028	6913
1029	75
1029	2114
1030	414
1030	1040
1030	2112
1030	3745
1030	4193
1030	6280
1031	1542
1031	2675
1031	4116
1031	4904
1032	2608
1032	5553
1032	6220
1032	6776
1033	2468
1033	4353
1033	4866
1033	7969
1034	512
1034	834
1034	2065
1034	2107
1034	2114
1034	2960
1034	3104
1034	4137
1035	4
1035	51
1035	1710
1035	2098
1035	3225
1035	4360
1035	4680
1035	5282
1036	16
1036	496
1036	1152
1036	1312
1036	2473
1036	5198
1038	2020
1038	3908
1038	5220
1039	17
1039	5200
1040	400
1040	1236
1040	1282
1040	1588
1040	1808
1040	2298
1040	2376
1040	4135
1040	5312
1040	6497
1040	6944
1041	483
1041	484
1041	1794
1042	87
1042	299
1042	7248
1044	1057
1044	6661
1045	671
1045	4676
1045	4756
1045	6261
1046	321
1046	1127
1046	6276
1047	7032
1048	748
1048	1061
1048	4237
1049	816
1049	1958
1049	2319
1052	953
1054	5422
1056	124
1056	449
1056	516
1056	578
1056	1032
1056	1060
1056	2052
1056	2112
1056	2202
1056	4398
1056	4610
1056	5384
1056	5512
1056	6692
1056	7464
1057	1024
1057	2319
1057	4162
1057	5539
1057	7341
1058	100
1058	768
1058	2305
1060	1330
1060	1580
1060	3460
1060	4112
1060	4561
1060	7436
1061	256
1061	6144
1061	7108
1062	2816
1062	5558
1062	6250
1063	0
1063	2152
1064	4684
1064	5284
1064	5634
1065	65
1065	5716
1066	610
1066	688
1066	1267
1066	1553
1066	3328
1067	4808
1068	2118
1068	4425
1068	7193
1068	7362
1071	4098
1072	88
1072	1065
1072	4117
1072	6660
1072	7170
1073	1
1073	1442
1073	1589
1073	3945
1074	648
1075	132
1076	2168
1076	2417
1076	5752
1077	48
1078	7710
1080	1346
1080	4103
1080	4290
1080	7329
1084	1004
1084	2480
1084	3859
1088	1872
1088	2144
1088	4112
1088	5641
1089	302
1089	772
1089	4816
1089	5261
1091	2026
1091	6320
1092	1536
1092	2368
1092	4096
1092	4373
1094	1742
1094	2116
1094	2211
1094	2617
1094	7700
1096	175
1096	5056
1097	1760
1097	2692
1097	6589
1097	8000
1099	5265
1100	845
1102	51
1102	1604
1102	4194
1102	6544
1104	134
1104	1603
1104	1797
1104	2213
1104	4369
1104	6640
1106	1856
1108	65
1108	1553
1108	4161
1109	1056
1109	6724
1110	275
1111	407
1114	1680
1114	2676
1115	1049
1118	578
1120	16
1120	312
1120	740
1120	2760
1120	3584
1120	4640
1122	320
1122	3171
1122	5382
1123	108
1123	2373
1124	370
1125	548
1125	780
1127	4464
1128	28
1128	848
1128	2210
1130	6569
1132	1316
1136	2
1136	38
1136	2097
1136	4096
1137	820
1137	4384
1138	96
1140	165
1150	3161
1152	48
1152	179
1152	363
1152	424
1152	1031
1152	1034
1152	3353
1152	4496
1152	5339
1152	6666
1153	774
1153	1137
1153	4240
1154	421
1154	1221
1154	2077
1154	4522
1154	6242
1155	33
1155	2703
1157	964
1157	1503
1157	3878
1157	6802
1158	8
1158	4240
1160	592
1160	1628
1160	2756
1160	2825
1160	5426
1160	6400
1160	7808
1161	2056
1161	7570
1162	1060
1162	2309
1163	513
1163	1224
1163	4793
1165	529
1165	3088
1168	66
1168	1408
1168	2623
1168	5312
1169	2081
1170	2016
1170	2636
1172	640
1172	2563
1172	3135
1172	3970
1172	4393
1172	5728
1174	3204
1175	101
1175	2179
1176	2072
1176	4504
1177	1847
1177	4104
1178	3530
1179	3907
1180	6791
1183	608
1184	14
1184	388
1184	960
1184	3073
1184	4646
1185	1347
1186	2628
1186	4333
1188	5
1192	84
1192	260
1192	264
1192	869
1197	17
1198	1088
1198	2049
1200	4506
1201	65
1202	3
1202	4096
1204	4122
1204	6377
1204	6401
1210	1112
1212	34
1212	7234
1216	1543
1216	2574
1218	2402
1218	6770
1219	6644
1220	4354
1220	6145
1222	1484
1223	1664
1223	4612
1224	2762
1229	202
1229	2568
1230	279
1232	4288
1232	7169
1233	34
1233	7177
1234	704
1238	7681
1239	1433
1240	1089
1240	5284
1243	1032
1247	3907
1248	1257
1256	7810
1259	3072
1264	1602
1264	5126
1266	4120
1267	1586
1269	2308
1277	492
1280	745
1280	1121
1280	2927
1280	5712
1280	5832
1280	5840
1280	6818
1281	2092
1281	2640
1281	4781
1282	1476
1282	4611
1282	5121
1283	208
1283	4192
1283	4520
1284	165
1284	678
1284	1722
1284	3204
1284	4099
1284	6409
1286	2973
1286	5409
1287	49
1287	1577
1287	7361
1288	5666
1289	1586
1289	6371
1290	1557
1290	4372
1292	48
1292	134
1292	2829
1292	4297
1292	6313
1292	7528
1293	1032
1293	4673
1294	2178
1294	3194
1294	5191
1295	678
1296	2322
1296	3736
1296	4086
1296	5012
1296	7804
1300	514
1300	3412
1300	5088
1301	3726
1302	256
1304	1026
1304	2064
1305	2310
1306	2193
1306	5015
1306	5648
1309	1664
1312	58
1312	285
1312	576
1312	1152
1312	2448
1313	93
1313	4867
1313	6176
1314	32
1314	6277
1315	6248
1316	921
1316	1075
1316	1157
1316	6402
1317	1320
1318	6313
1320	197
1320	441
1320	4129
1321	14
1321	4608
1322	4164
1327	372
1330	789
1330	3080
1330	3673
1332	2312
1336	12
1336	7681
1342	810
1342	3073
1344	89
1344	125
1344	3842
1345	4432
1346	456
1346	2496
1348	137
1348	1804
1348	5688
1353	385
1353	4225
1354	17
1355	2368
1355	4192
1356	1537
1358	2566
1359	1099
1364	1024
1367	2507
1368	5251
1374	4739
1376	1936
1376	2560
1377	4113
1378	4225
1379	137
1379	4352
1384	216
1384	2566
1384	4736
1384	6641
1386	514
1387	518
1389	201
1392	1939
1394	1028
1395	6530
1400	15
1408	2480
1408	4635
1408	5659
1408	6415
1409	1128
1409	2328
1410	358
1410	1121
1410	2816
1410	4112
1412	136
1414	1192
1417	2082
1420	1107
1420	5649
1421	464
1423	6757
1424	4289
1424	5128
1424	6152
1425	4640
1426	10
1426	3940
1426	4785
1430	4760
1440	3337
1441	6148
1441	6384
1441	7816
1442	2240
1442	6656
1444	5186
1447	3056
1450	3556
1450	6667
1456	1031
1456	4185
1456	5696
1459	809
1463	704
1463	803
1466	1568
1470	1444
1476	5168
1479	5792
1480	539
1480	1296
1483	5110
1488	3794
1489	6332
1493	1069
1496	6689
1498	3660
1500	186
1508	68
1511	6404
1523	2114
1536	0
1536	46
1536	160
1536	322
1536	332
1536	434
1536	2185
1536	4569
1536	4665
1536	4928
1536	5005
1536	5162
1536	6144
1536	6821
1536	7168
1536	7265
1536	7864
1537	607
1537	610
1537	1168
1537	1300
1537	6896
1538	6
1538	193
1538	2057
1538	2128
1538	4141
1538	4144
1539	70
1539	2236
1540	1331
1540	2062
1540	2080
1540	2819
1540	5272
1541	304
1542	528
1543	5025
1544	72
1544	262
1544	2304
1544	5010
1545	772
1545	5124
1545	5440
1546	2390
1548	256
1549	320
1549	784
1549	1154
1549	1318
1549	7514
1550	5216
1552	1158
1552	1808
1552	4096
1552	4864
1553	195
1553	4744
1554	1
1554	1352
1554	2068
1554	2465
1555	7486
1556	522
1557	11
1557	1173
1557	4104
1560	2056
1560	2153
1560	4235
1560	4612
1561	194
1562	256
1562	1115
1562	1417
1562	4226
1564	7340
1566	264
1568	19
1568	912
1568	1348
1568	2182
1568	3029
1569	270
1569	1566
1569	2096
1570	20
1570	6361
1570	7906
1573	8
1575	2254
1576	2060
1576	5712
1577	270
1577	2674
1584	20
1585	2122
1585	3084
1585	4176
1588	4416
1588	6392
1591	2080
1592	2375
1600	16
1600	1245
1600	1332
1600	1344
1600	3211
1600	4875
1600	6279
1601	5512
1602	18
1602	147
1602	456
1602	693
1602	1091
1602	1188
1603	446
1603	2196
1603	4132
1604	536
1604	1093
1604	6372
1606	528
1606	656
1607	1280
1608	1424
1608	7176
1610	2344
1612	254
1613	2336
1613	7616
1616	49
1616	4345
1616	7808
1618	144
1620	204
1620	1560
1621	3
1624	789
1625	3171
1625	7210
1632	312
1632	7169
1634	1945
1636	517
1636	593
1642	666
1648	6268
