8192 67100
1 2572 2.5775700868814733
1 2591 1.1350822425169016
1 2631 0.11268629351042225
1 2672 4.618704551423047
1 2704 0.10236306624353819
1 2756 7.103004352512366
1 2819 2.4129996586812097
1 2888 0.17541452138469582
1 3073 6.915088892406811
1 3103 0.6490701863527082
1 3107 9.549037278109951
1 3128 7.722958680178004
1 3139 2.873971509531157
1 3187 9.103218469946379
1 3207 7.4990691061374894
1 3215 2.020102591003823
1 3327 8.24838249059509
1 3585 4.191630747999909
1 3712 9.091852705885712
1 3723 1.731126428571006
1 3749 4.392046368148633
1 3857 9.371701879214138
1 4099 5.2099429043740475
1 4103 9.938252830361371
1 4105 0.9959737099783361
1 4127 2.4053924044103003
1 4148 5.077072658369791
1 4174 0.5847132222820761
1 4228 6.908018083747264
1 4229 8.80343209093011
1 4234 6.2600504080171095
1 4242 7.522052143688986
1 4329 9.228658049026798
1 4355 4.395044644839333
1 4377 7.66117761582204
1 4522 2.1170379701822073
1 4528 2.618009528130476
1 4588 1.8400200000810318
1 4620 8.962022808742013
1 4705 4.159731270755503
1 5119 7.904072305502458
1 5121 6.808809001837096
1 5200 3.8088736564989025
1 5233 9.90681709965992
1 5316 5.791042920450275
1 5394 1.4288083607365742
1 5396 3.378355718585918
1 5455 1.196354700729113
1 5511 5.932530561107424
1 5529 2.485035757310322
1 5632 8.919859759597934
1 5664 5.966804272530513
1 5872 1.8511616242517837
1 6145 0.8065197445383132
1 6186 5.782006613707219
1 6196 5.4035425865489035
1 6336 9.27364367788673
1 6358 9.908252678726479
1 6440 2.2195613294036356
1 6465 1.9155883276912944
1 6495 1.2755078845194079
1 6559 4.193998809615961
1 6670 7.528197296453114
1 6818 4.801835790515929
1 6843 1.0842862490290328
1 6919 7.01441563777775
1 6943 1.723118534097966
1 6976 6.298406583297316
1 7169 1.2576315473153532
1 7699 4.219810056722552
2 0 7.722919626162135
2 1 5.229907879494143
2 8 8.96876707715788
2 10 5.4137025725269785
2 13 5.302290421099096
2 16 6.020441528319571
2 19 0.491869463236948
2 21 7.386546962821817
2 50 4.984086843868091
2 62 1.6094964066496975
2 140 7.929539310524794
2 144 4.917413894745493
2 162 3.9448100285841914
2 166 1.9088097035734208
2 198 1.3241611390485608
2 256 6.6540848487136826
2 259 7.169211624926244
2 260 1.8079017389832663
2 292 0.07095375350072763
2 321 0.5673008087347986
2 324 2.6442610713826733
2 339 3.138156169774983
2 388 3.7622306392887515
2 401 9.347593251247401
2 420 8.536359046937697
2 511 9.958539314332322
2 512 5.788529882857116
2 516 6.592312329182565
2 520 9.347529440129994
2 530 0.7145828539275279
2 531 8.977873946623417
2 578 7.19602960820284
2 580 5.147288870484015
2 648 4.112727742587101
2 659 6.90174522733963
2 672 2.1257135531994544
2 680 5.071332195071969
2 711 6.393184019075208
2 735 4.3418237964298445
2 786 9.83519614925824
2 812 6.8123346679900045
2 914 1.6649632262036917
2 921 1.8578703563128907
2 927 2.5008594942881865
2 996 1.5101344577312181
2 1035 2.8929009128886274
2 1053 6.766923226003037
2 1091 7.83856605730325
2 1151 7.683242873929603
2 1153 6.309936142711149
2 1155 9.790330506094087
2 1158 5.112391239541745
2 1218 8.289525410340207
2 1220 1.2039669354862292
2 1279 3.564087035126885
2 1297 3.298496604184421
2 1313 8.265726990128957
2 1346 2.960623915687177
2 1416 3.579481929522861
2 1421 9.089850419775429
2 1449 1.278146127919244
2 1555 3.9663910343104214
2 1812 9.814987241436295
2 1972 7.036898020703669
2 2064 1.0377681835638486
2 2068 3.1377471202624974
2 2079 3.8174435583104573
2 2081 1.294130474431342
2 2095 8.086828252463118
2 2096 8.857112635761297
2 2111 6.499254041246408
2 2136 1.7909121365246405
2 2149 0.40242890340150494
2 2154 2.432962204585669
2 2160 0.5416020366790353
2 2183 9.340759364495966
2 2189 3.3671676680744858
2 2191 8.389807840676545
2 2207 4.368163832227322
2 2222 1.8200978295102999
2 2225 9.308208047257194
2 2256 9.812524625130656
2 2264 7.787778078108846
2 2267 5.731151421718552
2 2291 0.3147425525753378
2 2309 8.217492354649163
2 2311 8.339055118200116
2 2352 2.9342228143735314
2 2395 1.549432735018904
2 2400 2.1216165626864534
2 2431 5.788347704850403
2 2440 1.7376067983221521
2 2560 9.420814938955967
2 2563 5.141779080996834
2 2586 3.969044984341327
2 2655 6.90577123165167
2 2706 6.899946814649098
2 2953 7.260387161673961
2 2962 4.217155305289592
2 3235 4.670299191161924
2 3303 5.54655932928235
2 3359 6.120711061383956
2 3405 0.889420659192145
2 3433 8.944070624993683
2 3456 7.87357284265658
2 3583 8.6104769631728
2 3635 3.164721481744912
2 3649 4.128428085563575
2 3700 5.564565206693243
2 4035 8.654361203029447
2 4095 0.5120694611868537
2 4096 8.798266645832765
2 4100 1.1287867398022289
2 4106 5.185135068989538
2 4107 7.9827322588618355
2 4184 1.025816362322517
2 4190 7.182465701452363
2 4214 7.959606784330018
2 4273 1.0809679725288301
2 4329 8.307226564023441
2 4352 4.482167392939767
2 4367 3.67403929329147
2 4375 0.27910252156171933
2 4377 6.47009020174194
2 4380 3.8316072085291664
2 4389 0.11442729725799183
2 4423 0.676421163951828
2 4440 7.7368695974733095
2 4441 9.798864896854763
2 4452 6.389685815576133
2 4480 6.756189591184447
2 4535 3.0574409913473444
2 4579 1.3348150629972666
2 4656 7.172917610272491
2 4741 2.509076606958316
2 4747 7.277399767957461
2 4752 4.538081087686825
2 4883 0.5522707067529931
2 5133 0.7983236632444735
2 5144 1.3382507836190771
2 5208 1.5795118344913617
2 5210 5.00748504089489
2 5237 3.909088609247889
2 5248 0.592621950856268
2 5378 2.372482695142879
2 5469 2.703070213113116
2 5728 7.596299811501467
2 5806 7.683476295397562
2 5850 8.663325664491365
2 5887 3.8784795840717123
2 5892 4.289531034893179
2 6143 0.9311863860964442
2 6145 7.561105485963466
2 6161 7.888967215571193
2 6173 4.222482474477667
2 6232 8.643604959157399
2 6273 4.307773595366018
2 6275 2.4883290770943223
2 6291 2.374281068621463
2 6318 3.985467318855904
2 6416 6.8997423679510295
2 6430 6.928429558676811
2 6438 3.401250618477676
2 6448 6.822692766678592
2 6519 7.691071285069784
2 6660 4.906637027970373
2 6711 3.45822371624505
2 7239 7.083103847184172
2 7465 2.109654801972467
2 8127 4.731024458871324
3 2 4.273154924769365
3 10 1.3456758168691574
3 12 0.6586524037797359
3 40 3.6336308902312786
3 114 1.2423315702610382
3 128 3.506817315488724
3 132 1.481118087060176
3 137 7.397708993521466
3 160 4.148373280369593
3 180 9.796058367019226
3 256 1.0956067911041678
3 265 3.3042770325573745
3 272 0.053538169721844
3 296 4.9161737154254395
3 308 6.536680985759144
3 386 9.962948214430886
3 387 7.0933687703078805
3 543 1.3344800927461664
3 640 6.336943064282452
3 703 5.509304625011499
3 775 5.422328686826497
3 816 1.3795710465564293
3 963 5.859378072693811
3 1026 0.42286789533645286
3 1071 8.895909016560326
3 1072 9.157131726745396
3 1087 7.425177379324165
3 1114 5.650507695165482
3 1159 8.934121459769408
3 1295 7.378809558046708
3 1407 0.38922800180365313
3 1443 6.018085852335446
3 1549 8.494435190015215
3 1557 2.5583036851775676
3 1576 7.817417217661146
3 1600 4.272724608867819
3 1615 8.11912300288251
3 1792 3.151804465231769
3 2057 4.118444232139113
3 2079 6.392079656863809
3 2268 0.1503444740687776
3 2580 2.3735929089456533
3 2657 5.718353623733909
3 2832 0.008376698952472506
3 3078 0.9748660992803604
3 3120 8.19478645724169
3 3205 1.4186105962246254
3 3247 0.6970978852129839
3 3297 1.7293098717812028
3 3729 8.951083560864939
3 3809 8.0403299658773
3 4095 3.2089650170292194
3 4099 6.888966723131712
3 4104 1.1503362523644112
3 4123 4.552889580551616
3 4211 8.122879928317342
3 4220 4.774170432691941
3 4363 5.974577335523747
3 4676 3.9236070340678273
3 4706 6.062884991532335
3 4743 4.339983523663067
3 4865 9.77497294730506
3 4991 5.56910590498223
3 5159 5.295051566896358
3 5191 4.374777037353499
3 5217 7.306632488858067
3 5322 5.401121024764731
3 5379 4.71834880255857
3 5639 9.840974539437287
3 6208 4.970931801246926
3 6283 9.221130299258167
3 6303 0.08270008837635956
3 6427 8.190301737141596
3 6465 9.552750333271865
3 6567 6.230690276544065
3 6687 6.740359573533803
3 6850 5.750923356302204
3 6890 8.727518674721342
3 7005 1.1151399194788447
3 7045 1.2319043756118409
3 7168 9.282848020553866
3 7176 1.1714972121218514
3 7184 5.58616271123189
3 7302 8.180207111945744
3 7763 6.953043205217389
3 7800 3.280601447246627
3 7968 5.183988332164583
3 7975 4.471343630276117
4 1 2.6116701036330237
4 2 7.495445781241213
4 5 9.376395521394848
4 8 0.24481407165627855
4 25 0.6049322514961897
4 32 4.784704692838185
4 52 9.565257134044897
4 130 3.8526355635543474
4 168 2.385846580410246
4 180 4.558744314966711
4 188 7.221538712376487
4 193 9.942363736916986
4 225 8.668235086669778
4 232 9.885504980816934
4 242 3.081442145527075
4 256 2.4074989908035693
4 289 4.148322067718558
4 293 0.23940907238328646
4 310 9.87912623271926
4 338 2.4474244546094814
4 386 9.719697585858668
4 392 8.479701539644221
4 420 3.0032809765669555
4 511 6.905336543848206
4 517 4.069304276196338
4 519 3.1111477093215223
4 528 6.979183904615358
4 544 7.0761699911478395
4 611 7.028607881875591
4 633 7.4800222161425
4 642 9.2277725599526
4 655 5.833349713314525
4 673 1.651199626059946
4 677 2.0676803970325075
4 828 5.335020710026082
4 831 5.222162719660359
4 847 7.588794533397857
4 864 2.848542288677721
4 916 6.189033631664075
4 1024 3.943201507520887
4 1027 0.9765281437563789
4 1029 3.0192617317624326
4 1031 0.857708838729988
4 1037 4.5023853045666655
4 1088 0.3436697594261573
4 1095 7.651739964413689
4 1103 1.3826970584081866
4 1167 8.702869416447193
4 1209 3.794117074065251
4 1271 8.144431880009058
4 1282 8.118772511475555
4 1285 3.810058151352518
4 1474 0.7764935251337257
4 1535 0.9564064924883331
4 1536 3.2938536682029995
4 1539 4.20368067041491
4 1600 3.6283372363040045
4 1633 2.9525609657871876
4 1681 3.2375404464537674
4 1775 7.866701134553744
4 1785 5.023303712283162
4 1904 3.545973768493693
4 1932 3.1148136008876537
4 2025 6.802133277779249
4 2047 3.8521404196221276
4 2052 8.754981017155263
4 2070 8.01724455473249
4 2089 0.45904171892126144
4 2097 9.901989070012165
4 2114 4.166997309017896
4 2115 7.204451296485894
4 2117 2.5898756595558883
4 2123 8.541770844385342
4 2194 6.386900969322128
4 2226 8.806482785596362
4 2296 8.770210253162071
4 2312 9.052701870089395
4 2339 4.351196821044246
4 2351 3.379050812598716
4 2565 6.436528699010485
4 2577 0.6272919491693507
4 2598 2.2561866194399895
4 2627 6.849106031564539
4 2638 4.112284566525176
4 2641 5.827758211239135
4 2755 7.190238557728083
4 2827 6.402916807644498
4 2896 8.359752843619708
4 3039 2.9233292703999068
4 3079 5.908218113584778
4 3082 4.985606972699484
4 3088 5.881900318820172
4 3093 8.960881586740069
4 3123 6.729039330143374
4 3127 4.601470351111977
4 3140 2.654352702672144
4 3168 3.0405086403578774
4 3170 5.85750516590984
4 3247 8.171922905318878
4 3271 3.7527012300912164
4 3362 5.822219785191579
4 3365 2.1436569715120326
4 3553 1.5496649482085822
4 3584 8.219913316909143
4 3587 1.4023235463931094
4 3609 2.423112754264775
4 3615 2.8752881067229117
4 3712 3.5312793390439956
4 3724 3.3183572389832805
4 3736 8.726807110037242
4 4099 0.145314903200221
4 4100 0.7714066962398247
4 4101 2.9323572256317076
4 4105 5.815139515767208
4 4117 1.2011500138351816
4 4118 2.454489427805405
4 4127 4.411935672877919
4 4137 4.797661502889252
4 4155 3.1296810680125087
4 4225 9.645205912412035
4 4228 0.2138677694947555
4 4237 7.385877188942805
4 4260 7.8364273076143345
4 4359 6.976340924671291
4 4386 8.065480109331695
4 4437 6.6939757392118935
4 4481 8.700399858395164
4 4626 8.008874283491428
4 4631 3.623853496844862
4 4641 7.971015903508595
4 4649 9.866980396701102
4 4871 5.069688506787112
4 4880 7.4287841486769235
4 4904 3.148016577579389
4 5020 2.643645726669648
4 5165 2.3450396415470607
4 5185 8.386453090469308
4 5192 1.1959472348965339
4 5208 8.261517858009142
4 5259 1.331518173569668
4 5267 1.3031930770652622
4 5279 3.5007148361650122
4 5452 3.975415337781696
4 5638 4.178319421162552
4 5822 8.910073654483085
4 6095 5.332550958990714
4 6143 2.681434980296591
4 6148 6.976656130669642
4 6154 9.131302574929416
4 6208 2.5412661618370924
4 6271 2.6098520699450978
4 6351 5.225705395924317
4 6392 8.810030161836602
4 6399 5.095844529412814
4 6489 1.4035136067688836
4 6655 5.778880858497359
4 6705 4.45520960947451
4 6719 4.735143298187371
4 6859 1.265355762002749
4 6912 3.2254514738646254
4 7193 1.850846521383771
4 7243 6.504416860122085
4 7267 5.407956279602154
4 7925 6.042932402573097
5 0 7.141790407242567
5 12 6.672563819908151
5 15 6.139275951915911
5 26 9.995024648758287
5 34 9.862502346925885
5 48 3.3011341575934194
5 66 4.25204320455586
5 78 4.013444772295786
5 91 9.796554322568703
5 109 3.258595571290044
5 129 9.915259940384853
5 142 6.838658362845811
5 154 8.541447073133444
5 176 3.578862710522558
5 194 7.083086472134986
5 258 3.3301289227297595
5 262 6.1429025120432215
5 272 1.260781061221239
5 338 8.97740075798888
5 511 6.205936399877893
5 587 8.335090143936196
5 623 9.44309474511724
5 643 9.454722679445993
5 656 1.837945589700789
5 680 6.518285657143611
5 785 2.8182192161830244
5 807 9.293361289842291
5 897 8.101561689318856
5 911 5.113241828673493
5 943 3.2215652922522544
5 1027 3.1481737128136222
5 1040 3.3060559978814386
5 1111 3.618636981625726
5 1140 6.407808070434672
5 1186 1.0105499649918315
5 1215 8.070094436843137
5 1291 3.8143057728654037
5 1297 3.8681302319821564
5 1363 9.717917799691795
5 1409 2.507452292642267
5 1631 5.457650479469151
5 1816 9.554283146239296
5 1818 6.367398203807367
5 1939 3.3459728223642027
5 2072 6.7476121544616054
5 2111 5.610223682144504
5 2115 3.0880022523929718
5 2195 0.5838539946828603
5 2360 0.45724006213103574
5 2377 8.472223294417763
5 2457 5.013882503815062
5 2468 8.843854412236608
5 2646 1.1760470575319137
5 2711 4.286421148066191
5 2784 1.4326210702560305
5 2799 0.5306588373905685
5 2823 3.586567217920291
5 2832 9.118683337063823
5 2849 2.075189009198113
5 2927 9.117721820649226
5 3008 6.26030754986739
5 3091 8.744720724812074
5 3104 6.015915674171644
5 3109 8.043589471629112
5 3156 4.332468044081185
5 3205 8.487358795179418
5 3220 5.452877908688379
5 3244 2.3182844032288985
5 3329 9.324661954549006
5 3843 8.821226823395559
5 3847 0.23681550893006165
5 4097 1.7346927517920363
5 4157 3.5354605241299564
5 4182 4.3592285144301615
5 4195 9.10361246968246
5 4232 1.8514687463854929
5 4294 1.4236371214826649
5 4305 3.3644385030564496
5 4355 9.715548852680097
5 4417 1.3474239516125397
5 4484 2.3668417086036033
5 4495 9.702120950036605
5 4512 0.9867363299069432
5 4608 3.376680051499629
5 4630 7.941407093716412
5 4772 6.551666578869922
5 5120 0.4952795274498645
5 5135 0.08545239700453511
5 5136 7.644804301544845
5 5378 6.624508066548619
5 5506 2.8226344711077402
5 5519 3.1231929533927607
5 5956 9.52875232317466
5 6049 2.4372632466719866
5 6339 5.300475992116968
5 6351 7.876873657067735
5 6793 7.300203359551732
5 6872 5.575585619441674
5 7247 3.7014667535969856
5 7264 0.2416734867740311
5 7425 1.1290793816507294
5 7875 5.145737875618742
5 7948 7.088814631204317
6 4 8.790174657439264
6 32 9.61718017213905
6 46 9.177409774290483
6 78 3.352589444596749
6 121 0.530706521569072
6 128 3.645845062395441
6 149 0.7340675660829588
6 155 2.034635017994587
6 270 9.821413977022766
6 352 2.3545484041145457
6 411 8.326085086951636
6 512 9.174005430771029
6 575 7.954732352713601
6 703 5.11850527264564
6 784 2.6338990886704696
6 916 1.2102112468788873
6 1024 9.18097038804401
6 1027 3.432464374868024
6 1051 8.5981765468167
6 1059 3.5519063732181033
