2048 41943
0 282 9.110697414275302
0 286 0.3470138544882484
0 288 0.6179183322821602
0 289 9.791971773291989
0 296 8.023908172644092
0 297 7.462107912971748
0 300 3.3909110675534695
0 303 1.6405504009617677
0 305 2.8464479285414224
0 317 1.6656520753047477
0 319 2.0104982004925285
0 320 2.8882317273654112
0 321 2.7660339089984687
0 322 7.225512726844105
0 323 8.413909675573459
0 325 2.610396282793499
0 327 3.803416183583691
0 333 1.6263946660207218
0 336 1.800237133634649
0 341 4.890129756934645
0 343 4.288862568391751
0 346 1.3467181196766953
0 351 1.7775589317962714
0 352 3.052882927906163
0 365 0.21719140402496895
0 366 3.370765211554466
0 367 3.2566086697525343
0 368 1.3084076382597465
0 373 8.915076144528964
0 383 6.273816173245319
0 384 2.9540362888759066
0 386 7.867318869136285
0 393 9.60985577690195
0 399 8.763066704581545
0 404 1.5522905895734251
0 406 9.172265237925117
0 412 0.44692107832083217
0 416 7.351186427949823
0 417 6.680756842496707
0 419 3.9337253510020096
0 423 3.876809796199643
0 426 5.26645269130139
0 436 7.695230624022065
0 440 6.959639521616254
0 448 1.4019383455468848
0 453 3.259205303905847
0 456 5.402201535881488
0 457 9.463296729807599
0 460 5.632248342331106
0 465 8.228387752811718
0 467 8.609434439477647
0 477 5.170301913773079
0 478 0.6986856333904079
0 492 4.603621733752615
0 511 9.124721617232238
0 512 1.8802267084831426
0 513 6.845579231755177
0 514 6.869743712834335
0 516 8.250143497550138
0 518 6.506556872742593
0 519 5.1163081900598675
0 522 5.3387945458588995
0 523 1.2893003204660902
0 524 6.736715822240008
0 527 4.953810407402672
0 529 8.165288137582252
0 530 7.0892969551391865
0 533 5.565078236214783
0 535 2.9498232805233937
0 536 4.722853836417109
0 538 2.9354904828658057
0 539 5.962627283578544
0 543 5.783134152734154
0 545 5.4663118948446705
0 547 3.1617947257085808
0 548 2.4113618809509796
0 552 5.696021047435792
0 553 1.9647366027517943
0 556 8.124442912466623
0 557 4.153566382824673
0 558 8.631259487803497
0 561 4.807892750567651
0 563 6.873601226891276
0 580 6.677877329830918
0 581 8.599087889749867
0 582 9.570158766389987
0 584 8.298232333657975
0 586 4.323683812409183
0 589 0.22537357712390738
0 590 7.953308691447017
0 594 4.694663240035446
0 596 7.86159781221583
0 599 0.4682533528346511
0 600 4.534663679761506
0 608 7.662115850111584
0 611 1.18185955952537
0 614 1.3343984282578603
0 617 0.3048640687824977
0 623 0.17703624408812568
0 631 2.4443638385474964
0 638 5.282115838158886
0 639 2.53186305197715
0 646 2.0221299439671037
0 647 8.034443026192022
0 648 8.713539924910313
0 651 0.2975364240931633
0 655 0.6261187605841312
0 656 8.418073198645153
0 657 7.666995373259901
0 658 9.792756776286293
0 659 4.706298116710843
0 665 6.345775864698313
0 666 1.0052205926588065
0 677 6.944043079544091
0 678 9.177868842718858
0 681 3.515416112859832
0 683 3.951451299931131
0 698 0.931171825555499
0 703 4.559469927577967
0 705 1.1638669095273413
0 709 7.135331240024159
0 715 4.719813824175576
0 720 9.081360441419136
0 723 0.24508700561660768
0 727 8.989017984691667
0 731 1.7253489666207034
0 754 7.577912790245682
0 767 1.2960634664371673
0 768 5.2069524901275575
0 769 3.1433646757100844
0 770 9.222159983687616
0 782 5.392243834494187
0 785 3.5452525282208858
0 788 6.675831500292626
0 813 3.613699628330136
0 816 4.761276851888879
0 820 1.5844619067831944
0 832 2.890991422558251
0 833 8.180528846496113
0 847 3.289227334343062
0 848 3.5079946254415253
0 866 2.449216205017619
0 867 3.4761234424422573
0 888 9.209215343799617
0 895 1.1250993353802596
0 897 4.415324192043744
0 903 9.476056577131349
0 911 3.1714276063561986
0 935 4.878903825107686
0 937 5.455675889658859
0 959 9.849934147644339
0 961 8.07321794240955
0 962 2.7509745968391552
0 1008 8.903255117736073
0 1023 0.42643313384965187
0 1024 8.672213404257457
0 1026 8.675611015383964
0 1028 1.8831332937568068
0 1029 7.284241733706872
0 1035 4.633960348536545
0 1036 1.6672321608193075
0 1039 2.425010189804313
0 1040 1.930057285115362
0 1041 9.239210480235876
0 1043 3.504683568945428
0 1044 5.783045559124556
0 1045 5.144470799525802
0 1048 2.162044264914249
0 1053 8.536398739508499
0 1056 4.972334365613164
0 1058 2.8245601947266232
0 1060 9.235142042034301
0 1065 1.3053635210641845
0 1068 0.14503668018134186
0 1069 9.762859740336143
0 1074 7.894245717197592
0 1076 7.3119444106518285
0 1084 9.318523678968331
0 1087 4.250229280708763
0 1089 6.673703382331561
0 1092 5.182162660166448
0 1095 4.490004289498071
0 1096 8.74696578725379
0 1100 1.7770480391747057
0 1104 4.625844465754744
0 1105 9.872393338201123
0 1108 6.955004454632286
0 1112 2.7694515806142492
0 1116 3.7032636643025176
0 1119 3.822831240136877
0 1120 7.697614778702132
0 1121 2.194922215091193
0 1123 4.733143332487178
0 1126 9.934222944909212
0 1129 0.012276265275587006
0 1136 2.4471844169244985
0 1152 4.459230928472407
0 1153 8.711303838582644
0 1154 9.832752636578286
0 1155 1.2164854035052763
0 1158 4.741991760824675
0 1160 7.9876855700984155
0 1167 5.746472056364892
0 1168 1.0159337656543677
0 1169 3.7086245548125873
0 1170 5.587858382574154
0 1172 2.4212067429607598
0 1176 1.4244726159470877
0 1183 1.8265340285655862
0 1184 2.4288746673828654
0 1185 7.556643970396725
0 1186 5.850502083005432
0 1188 1.1642649990838672
0 1191 4.788090626859736
0 1192 7.888012130469128
0 1211 5.1426953987604325
0 1215 4.584184542548524
0 1232 6.877844363089066
0 1237 9.327396444721614
0 1240 4.324575340736687
0 1247 4.313447524189589
0 1249 2.3563770462165703
0 1258 3.5948486937610467
0 1279 9.171437774089139
0 1281 7.551927854457614
0 1283 6.951526085290345
0 1287 9.547902219171032
0 1291 8.849097933354644
0 1292 2.139540822028855
0 1293 0.5801310543391291
0 1295 7.257883647131006
0 1305 4.783146311472767
0 1316 6.567334911180394
0 1319 8.298760758449143
0 1337 9.697537473497547
0 1344 0.4368006469597929
0 1345 2.2850084045184147
0 1372 6.763761990649585
0 1377 0.3622614157523185
0 1381 1.3684122007003718
0 1384 4.089826409511504
0 1392 5.236224181768765
0 1393 6.851137039494704
0 1394 9.226329813877678
0 1407 6.653249347185133
0 1408 2.5023384219956113
0 1409 9.9006156482014
0 1413 6.238528124644752
0 1415 9.0991387639405
0 1418 7.138856817506617
0 1423 7.06835964847347
0 1424 3.849637844314988
0 1425 0.5464713994652382
0 1428 9.000617623668672
0 1431 0.0865437054176188
0 1472 6.00175130408355
0 1497 1.8902911702137992
0 1514 8.409405812539513
0 1535 2.9746214859990614
0 1539 5.2381896855012045
0 1543 9.675007287525588
0 1544 7.532601844317498
0 1545 0.6159711385619759
0 1550 8.889383849101296
0 1551 1.0651831214435559
0 1553 8.608242152175638
0 1554 1.382341160426035
0 1556 7.398127402421646
0 1560 4.003377587355468
0 1561 8.621304130532279
0 1564 7.310328298118719
0 1567 7.09864028415263
0 1568 6.9910148321957175
0 1584 1.1429753973561652
0 1596 5.811024975314538
0 1600 1.5565229593291707
0 1611 0.15136047374509465
0 1618 2.0009159554745515
0 1622 3.834756678420951
0 1623 2.6915551788767877
0 1640 2.787247375237929
0 1659 0.13118218433501472
0 1664 5.691615040830155
0 1671 2.7852204669354528
0 1680 4.711326506656332
0 1728 0.27549373884001804
0 1730 4.210449235300091
0 1760 5.771206060700771
0 1763 0.06536462246987784
0 1783 6.7893473531181385
0 1791 9.936566732616047
0 1792 8.484003285251788
0 1796 0.5984235866667087
0 1799 4.153527932076168
0 1815 1.8596767682565019
0 1830 3.9445513913218964
0 1831 4.54418769757495
0 1873 3.4144425942742105
0 1879 7.059597689433861
0 1958 8.064179724449435
0 2004 8.34467957208737
1 0 2.9555554156230848
1 2 2.107373276261341
1 3 4.540313554292124
1 4 8.597753399854133
1 8 2.9023025899624146
1 12 1.4930904368771802
1 13 5.565519470742545
1 16 5.905878398415614
1 17 9.685764214352783
1 18 7.742766175008273
1 19 3.758434645922495
1 20 0.8315209977896365
1 21 7.311792582618858
1 22 1.4291843731943277
1 24 4.432023383980162
1 32 0.09242207143057679
1 34 7.0685550969812985
1 36 5.791104203948056
1 49 3.186314195427152
1 51 2.4894277439540535
1 52 1.6744369675456283
1 55 0.04879272046415917
1 64 1.91591098738646
1 66 2.8903465861442843
1 68 9.572196656247517
1 70 3.1438999821847635
1 75 8.989080696422523
1 77 8.116010668708348
1 80 8.114955554290646
1 81 6.370337564784453
1 82 8.603125144923796
1 84 9.740743903179874
1 96 1.4264642684279416
1 108 9.506010353221338
1 110 7.210457788957919
1 112 5.66795396759434
1 118 0.6878139414073536
1 122 1.6792596260705062
1 129 5.957356672864666
1 131 1.6001214383703344
1 134 9.933035691940887
1 141 1.216415127145688
1 145 0.533929458500475
1 146 5.293652912871256
1 147 4.6947696009682085
1 149 5.743632777701829
1 159 5.900966371475792
1 160 7.485395559589643
1 161 0.6386739034637223
1 162 7.798340189786147
1 163 6.595848589093097
1 166 1.644716659586678
1 171 5.77299706439355
1 173 8.144869786097876
1 184 8.167913628644088
1 191 8.23546844267839
1 193 2.942075148431976
1 200 6.1011208849134
1 207 8.526192722826636
1 227 9.663035361553124
1 228 9.978221575289751
1 246 8.758618491628114
1 255 6.804605069338479
1 256 3.7025661786196498
1 257 5.462836660589466
1 258 2.516841234051257
1 261 1.1792840378879832
1 265 2.6846611131212517
1 266 2.37887609757042
1 271 2.039380312767899
1 275 4.311888305563235
1 278 3.5382917529841116
1 279 1.6737766592679493
1 287 6.334682995062267
1 302 3.5933141098590116
1 304 8.285887520410922
1 310 1.8671158138381805
1 319 5.31996345991426
1 321 4.612122568347984
1 323 6.138160668076365
1 328 2.2032686022124026
1 329 2.5144460634203347
1 337 9.753823889883257
1 338 0.34682592533253565
1 339 9.724825578624081
1 343 6.78707944701617
1 352 8.247544831264017
1 356 6.72343206439969
1 363 6.534964444540763
1 386 8.0848900905489
1 387 6.412340842782483
1 388 9.69680874272256
1 395 6.7632684671841545
1 401 3.633040129283204
1 416 4.159632949816753
1 435 0.5937356604020627
1 448 5.948396395713502
1 464 7.315024472826902
1 484 8.214563087960373
1 512 9.155690760271572
1 513 2.859814457686538
1 514 5.1904059744282875
1 519 7.648994614786357
1 527 9.376239940070052
1 528 8.612328317211531
1 537 1.1758227414317313
1 539 4.689709361307953
1 544 5.784809361885982
1 547 7.428784941784908
1 549 4.034563329197207
1 555 3.650989557136578
1 556 0.7352499462917883
1 559 8.362429546265263
1 575 7.600878132571419
1 576 2.5511179989655517
1 584 3.99745589164056
1 585 7.582286643562838
1 589 5.90763982177572
1 593 8.144712889383044
1 600 2.8167477581476943
1 608 7.9203041787042014
1 612 5.003045535959137
1 617 8.616462024690394
1 641 2.072887947970287
1 642 6.680708281692573
1 643 2.114206697235237
1 648 1.150203063089874
1 649 7.147400916163478
1 655 0.978263012411672
1 660 0.2264385907641886
1 672 1.1056381553336125
1 676 9.827139608732297
1 679 4.563937856457318
1 692 0.08280033024078093
1 704 0.9600599562397805
1 708 3.42636880750508
1 712 0.5876751040363604
1 741 4.94594830964048
1 768 1.3163827845420994
1 771 0.2817633070899861
1 773 3.064461787746311
1 777 3.7444167638827697
1 788 3.5148602477332833
1 789 0.10686983367230729
1 802 1.245756521544077
1 804 6.646053984968837
1 817 5.082752740798813
1 820 9.534694312681356
1 846 8.332124739529243
1 898 9.888781474944071
1 943 9.164245448521157
1 961 3.175894440170258
1 963 4.92300363468609
1 976 0.2706822768384598
1 1002 7.233109226380864
1 1023 8.840055479673959
1 1026 6.589619356332987
1 1027 3.3539457891442526
1 1030 0.7153862001419364
1 1031 5.042661390176416
1 1034 8.765823116922453
1 1039 4.652805065999743
1 1040 5.994219306710734
1 1041 6.533343727135133
1 1042 1.1774117572832254
1 1055 0.5829606945201005
1 1066 6.586199504104114
1 1072 9.885882061525743
1 1087 2.223555467770091
1 1088 9.95144044460353
1 1094 1.5158255126360076
1 1095 0.5016603732326985
1 1098 5.5097841853355
1 1099 2.423088959404832
1 1122 5.001552458760638
1 1131 4.039984972334617
1 1143 6.9236106312575005
1 1152 2.2504522469559554
1 1153 6.21953861123899
1 1159 0.7543299976483386
1 1170 4.692901058078668
1 1185 1.1879415623303358
1 1188 0.8954642891537845
1 1216 1.4623908580601352
1 1224 0.07458554362236747
1 1231 6.317147254779137
1 1236 3.8947810268886265
1 1249 0.16962373678409803
1 1255 5.909594403915809
1 1283 0.3860863416469984
1 1292 0.5791275716459854
1 1296 8.766132417774374
1 1298 2.0290332638968787
1 1344 4.927738228408639
1 1351 1.8349857543015702
1 1360 3.0623650973488505
1 1368 6.34285992157333
1 1369 6.865984160083548
1 1430 2.5151216041591065
1 1457 3.110103292386266
1 1471 5.507752653053814
1 1485 4.70957286733918
1 1530 1.2850370950338474
1 1569 7.925040843846299
1 1616 5.901161466132622
1 1620 6.913315529870175
1 1632 3.4622278035789087
1 1639 2.0731479132917716
1 1660 9.184044773047212
1 1671 9.190311003656365
1 1676 2.5956846121336543
1 1680 5.144461830821728
1 1689 2.080134486751054
1 1694 1.534970986129105
1 1699 8.207946480834426
1 1728 8.31100682886627
1 1738 4.798644877193585
1 1797 9.291017024453268
1 1799 3.2135365369888245
1 1806 4.901830130992786
1 1809 8.035468796896488
1 1818 5.975857573681225
1 1903 0.5897516411991244
1 1919 0.1259130875756187
1 1927 5.071858070084411
1 1947 3.3232604456792556
1 1959 6.012114941644019
1 2031 8.513784400555252
2 0 8.616366129013192
2 1 7.599590376573467
2 4 1.3255318050011855
2 5 3.7779078462982794
2 6 7.533445368995095
2 7 6.711254753938672
2 8 2.796116503219339
2 12 6.716235393772286
2 13 5.895196182246169
2 16 9.064122330834408
2 17 7.6960359708317805
2 20 0.07209201069558135
2 22 5.111789690717471
2 25 8.524707272963374
2 32 2.8870041206533124
2 34 6.764049595534729
2 35 9.079406228810177
2 36 9.398608623804572
2 37 8.734894721318812
2 40 0.9158139870449855
2 42 4.113096132775329
2 44 4.982118637517157
2 50 9.876217987277567
2 52 1.6197985917832824
2 53 2.6791713667559582
2 54 5.653016736654138
2 56 4.438746697529457
2 57 6.577133334108186
2 61 3.3409972547432676
2 64 0.13873101297202095
2 66 0.4526966838298374
2 67 3.21677213879798
2 68 8.41878050348917
2 79 7.9483833895109335
2 80 5.309120960495011
2 81 2.552600091872307
2 88 7.202950440670536
2 102 7.389969878481045
2 103 2.3108610837778842
2 105 3.879074776610966
2 120 1.82444337289702
2 128 6.878742367210641
2 129 8.149134403532724
2 133 6.575572581555776
2 134 1.6347466210453732
2 137 2.7184729136291983
2 140 1.2460335485285923
2 144 4.3077162606037405
2 150 5.632258664700116
2 151 5.5176325605337535
2 168 4.757964796666592
2 192 0.7113437032782366
2 194 5.977900463891509
2 201 4.18768912992046
2 235 8.376017480078534
2 255 1.593620891112738
2 256 8.87671651723013
2 257 8.55994020697252
2 258 1.4201015814739293
2 261 8.934207498316423
2 263 5.208288252428991
2 265 7.595110241103988
2 266 0.007739042969436838
2 273 0.7380472128797533
2 275 0.4133176218425916
2 279 4.645407175280032
2 283 5.44999945368708
2 287 3.997120282484773
2 289 2.898721997977015
2 294 1.4903473815599366
2 296 8.777584914208283
2 298 9.130734755381232
2 299 4.763093671699547
2 303 5.933607564511723
2 305 7.4245324874378245
2 320 0.3054052562387688
2 337 7.714035123013544
2 339 0.34315201768220227
2 359 6.182106018104328
2 362 9.72993164906028
2 365 9.298186235895745
2 370 1.4841696150696193
2 389 8.34554031117689
2 391 3.0982917647468575
2 393 9.162674379749799
2 394 4.919388614107976
2 395 7.630174598639239
2 399 1.363355681155236
2 415 6.688915385852445
2 431 7.1780845856364
2 444 8.692486911916564
2 464 5.644979270634184
2 484 8.322160750187056
2 489 9.130622682394968
2 511 7.508129762356156
2 512 5.410915465981229
2 513 2.5958470837686267
2 515 5.348171178649016
2 519 4.991878324746391
2 520 4.621617597951785
2 521 4.525203038707524
2 524 9.420138192119413
2 528 1.9747352290717979
2 529 7.0408368579700245
2 535 2.9363297716846946
2 543 5.9824849868763526
2 544 8.275349882003862
2 550 2.2399011917319744
2 551 0.28026355077485965
2 576 8.767015673135038
2 577 6.900464528736952
2 578 4.463627432648666
2 582 2.5016323335279544
2 586 1.2839448566046607
2 589 7.539335729476278
2 594 1.4844937226294175
2 596 9.270641317183738
2 597 6.117361844866451
2 619 6.034610571456281
2 624 3.8852875877311908
2 628 9.317023508103965
2 655 5.774023317731315
2 661 7.144505203549667
2 663 9.71582904899408
2 666 1.8985938160730553
2 671 3.0494609457655795
2 680 5.163331623253366
2 685 5.226198337347329
2 704 1.7207559723992816
2 743 6.9046544099578275
2 752 0.2154800880367591
2 760 4.866755035578017
2 770 5.020456739704571
2 771 4.922466086632458
2 783 0.9693909820298063
2 785 0.11206377888184349
2 807 3.405348377009253
2 820 5.884981134603363
2 828 5.698554645588251
2 835 1.4274135200391647
2 842 2.9961492056591776
2 863 6.301979864477437
2 904 2.5579969549232793
2 912 7.557776177559793
2 915 2.04453385664105
2 999 7.170830691392887
2 1024 7.426904131972187
2 1025 3.9441330407566655
2 1028 9.523419329009654
2 1031 4.356039126766644
2 1032 0.05128582535248616
2 1033 1.7711720883967297
2 1036 7.439398709696051
2 1040 6.886246680950062
2 1041 7.628317988618402
2 1048 4.2508720993682765
2 1057 7.328031533210248
2 1061 2.072026202719223
2 1064 9.605579213908412
2 1071 8.05984252287827
2 1073 5.767955833251569
2 1089 4.3193844019633385
2 1094 9.009445381578505
2 1095 5.6354913083156415
2 1096 9.253325845271062
2 1103 0.23988316132647403
2 1104 2.2508530664157678
2 1113 7.93562429375251
2 1137 1.2678490918916752
2 1156 2.1230504398627073
2 1164 2.9670958633564637
2 1165 9.429960571485251
2 1170 2.4415908798540666
2 1180 4.67695979039906
2 1207 6.673617985633862
2 1219 2.19596251311457
2 1248 4.362133149566847
2 1257 9.685443786621374
2 1268 0.8305186718765845
2 1279 3.676152091122539
2 1281 9.393253764432497
2 1286 6.966905503283191
2 1291 7.115214473964505
2 1295 6.260567606917605
2 1305 9.226937554385902
2 1327 4.089118794479619
2 1335 0.3735082512064003
2 1348 2.1130672924500518
2 1355 9.733418447164617
2 1375 6.775233890381877
2 1384 3.2904153918098356
2 1396 8.41567931414137
2 1409 8.623102343401843
2 1425 2.945342601272267
2 1431 5.110554117473937
2 1440 2.0034854056223086
2 1447 6.009328838386029
2 1476 2.9235725979508134
2 1521 8.829342379713152
2 1535 9.700309398507812
2 1539 9.590418779026193
2 1553 5.107998276103865
2 1581 6.312836358873215
2 1586 2.426580667881697
2 1611 5.009935426301794
2 1612 4.252843077534924
2 1614 7.896204507487279
2 1616 0.5491834582200839
2 1656 4.1879592890537545
2 1661 7.77188889779315
2 1680 7.511812666664383
2 1688 7.145327839295444
2 1691 3.8843402982142026
2 1741 2.56654506965613
2 1762 6.17691685644627
2 1767 6.618187005659292
2 1794 4.941993069389861
2 1796 2.500937452790466
2 1809 3.8703024448911005
2 1841 3.4376160193314886
2 1895 1.2600953553387018
2 1904 0.8089906074252307
2 1919 3.363323261940414
2 1934 6.729184625097222
2 1964 5.536063746474088
3 0 8.788758353010824
3 2 9.488516424420137
3 6 7.553574646853688
3 10 1.1556865932051297
3 15 6.101040532354109
3 16 6.959982022745267
3 17 5.774304152838454
3 20 6.415459658712086
3 28 7.383236961160558
3 30 5.673666300998131
3 32 8.934876745817444
3 33 8.283799444081628
3 35 8.860398343606935
3 40 8.68717450643316
3 43 4.06713850868016
3 44 3.154089386364889
3 52 6.587943540129152
3 64 1.2383371545037647
3 65 0.10695310228236776
3 73 7.277874446651385
3 80 4.3449067351382915
3 81 8.678000972657387
3 82 0.5799486551871347
3 84 2.3458389345531296
3 88 4.590110296676727
3 89 0.9809916807136032
3 92 6.214343341012494
3 101 1.2100175422800175
3 105 1.8835197843515539
3 106 3.117146516047015
3 116 8.24651338333332
3 128 5.046870511242672
3 129 2.600139613755527
3 131 2.374483071858341
3 133 2.888947537510491
3 135 1.1647519259805306
3 136 1.4005977220860377
3 137 1.0992412564064402
3 138 0.7921350342896805
3 145 1.328065826913779
3 159 9.227340338978053
3 160 4.972586383210907
3 161 5.565100140197243
3 168 3.089340314777794
3 172 3.2938671526116305
3 189 5.4117660498357605
3 192 0.7903030232827968
3 202 0.14294538164628334
3 224 0.8613167310467973
3 235 1.4451537468924303
3 239 3.565221190399571
3 257 2.9159737840514985
3 272 5.549834886484735
3 276 3.9281344031773493
3 278 4.492956605064464
3 287 2.6938125749945288
3 296 6.224898261032401
3 322 7.46648832566094
3 356 1.586121653907664
3 359 2.156961131845793
3 384 5.1223444347156155
3 418 4.105722558383872
3 451 6.490231042432092
3 517 4.644273435252578
3 522 4.454171747756254
3 524 2.3976172955850217
3 539 4.61161796063085
3 540 9.643358068986617
3 543 7.989937165973666
3 544 3.315893747784213
3 549 4.3600953980535495
3 571 1.7756928037973863
3 601 8.052451851226772
3 607 0.623842380873656
3 627 3.822835185885692
3 649 4.426493071260717
3 671 2.1667648166607
3 673 0.815553714827727
3 709 3.035532818565229
3 712 7.6590515530640735
3 723 0.052375987295373294
3 776 1.2051614938714683
3 790 5.171748098993804
3 797 6.065748584655579
3 802 3.8301350928979594
3 804 2.8292955212174875
3 807 5.582841644320772
3 837 6.369032698402779
3 863 2.178348941369066
3 881 9.00348427476261
3 893 7.203523698163547
3 899 7.332053058898914
3 991 6.940074379168287
3 1028 4.5716629447814245
3 1032 3.6054774182346616
3 1033 4.337732252779666
3 1034 4.683598567174251
3 1035 6.648371924992572
3 1045 3.4162934464987837
3 1047 3.6753378771733036
3 1051 7.9034065895564245
3 1056 3.224612934575445
3 1058 4.506519839070222
3 1059 0.7158029844602032
3 1067 4.4191616149370585
3 1069 2.5738770991614643
3 1073 3.6620264098260913
3 1096 8.1025098970861
3 1105 3.8146534779751464
3 1122 4.332572707333555
3 1123 8.824237553486928
3 1151 2.193002189707874
3 1177 3.5699319877478644
3 1183 0.692238185456493
3 1186 7.426305740405894
3 1204 3.892492302909125
3 1233 1.7515309563386239
3 1280 1.061226340431971
3 1283 7.3065656409660775
3 1300 6.350700855689251
3 1312 0.3075319196704107
3 1343 9.855191258910155
3 1345 1.7074829859428065
3 1349 7.596804294548086
3 1377 6.1413811345257425
3 1400 4.688509817794703
3 1449 8.600361219707294
3 1536 2.7306246433134094
3 1540 9.256145460469046
3 1548 7.192759537195591
3 1552 0.21798988723555013
3 1556 2.249882926469826
3 1568 2.8815698095669093
3 1664 6.126000178128269
3 1792 2.6859761308411088
3 1807 2.9573207895477083
3 1824 9.152790399395489
3 1852 4.494213932251241
3 1856 0.35411492646449716
3 1864 4.689790140491105
4 0 6.857168229905316
4 1 3.2664360981018223
4 2 5.830548002178281
4 3 3.3834214048720557
4 6 8.544468351795597
4 8 4.210077527439471
4 9 9.369958377576449
4 10 1.5383136561406519
4 12 1.5219628750553682
4 16 7.247559333727724
4 17 9.21776363649665
4 18 3.4580030483604327
4 21 0.9026359062902345
4 24 7.438879620200705
4 38 7.494245552620433
4 40 7.861750676667124
4 42 2.9917254023991013
4 46 6.083129827281024
4 50 4.958057633394214
4 52 0.8670706804306672
4 55 7.159141948487814
4 58 3.302039493304243
4 64 0.2716797343478716
4 66 3.89636584497561
4 67 7.325678632203082
4 69 4.966939837473275
4 70 1.3708897797822406
4 71 2.566558961946873
4 72 0.3995749157112294
4 76 2.3439677295948425
4 77 9.579033439982666
4 80 6.490492135969293
4 81 2.2716516614601776
4 90 3.888855940537015
4 96 3.7594646934621476
4 97 3.7346536832902553
4 100 1.3247361396518642
4 102 7.096745397940181
4 108 8.86794138047367
4 109 3.231477809815023
4 112 8.879824252616965
4 127 4.58076787877852
4 129 7.584611480797166
4 130 7.861289990195871
4 131 5.195180748136442
4 132 1.4814150470528553
4 133 6.720006202323759
4 134 1.5989430903276625
4 135 3.9675412311694567
4 136 4.532524956815623
4 137 6.320552347698893
4 143 5.757071644438721
4 146 5.767581324426278
4 148 9.289538000841924
4 149 3.7349990064432603
4 155 5.52892342924698
4 156 9.005725018428235
4 163 4.794543947052121
4 170 0.18667068032105827
4 172 1.7973343401051234
4 195 5.670849632201649
4 196 7.247401727584418
4 199 4.8309596791966065
4 219 1.445215209115488
4 225 2.9585585583443184
4 228 1.2428624437975089
4 231 2.608303095920462
4 243 5.62803241682206
4 245 0.06347249965909407
4 255 5.6935362495555975
4 256 9.243633116701476
4 258 9.535169458358972
4 260 3.3074681671588433
4 263 1.0145087237628758
4 264 6.605371071378116
4 270 4.972467936764091
4 273 2.6107063726272606
4 276 1.5718114738472344
